county,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price
52,2,3,2.5,1459,4356,2022,393900
48,2,3,2.5,2296,1307,2021,465000
2,1,3,2.0,2213,12197,1913,329000
50,1,5,2.5,4547,10019,2006,1225000
10,1,4,2.0,1998,10019,1980,419900
48,0,2,1.0,790,871,2018,299000
48,2,4,2.5,2293,6098,2003,450000
34,2,2,1.0,1078,1742,1979,315000
34,0,4,2.0,2932,436,1990,499999
50,1,5,2.5,4547,10019,2006,1225000
10,1,7,5.5,7934,23958,2009,1682000
34,0,3,2.0,1272,436,2018,334900
48,1,3,1.0,1470,7405,1978,409900
34,0,2,1.5,1710,436,2001,500000
34,1,4,2.0,2060,10890,1928,679900
52,1,5,3.5,2772,11761,2017,860000
52,2,3,2.5,1496,1307,2022,399999
44,1,8,3.0,3344,47045,1975,625000
48,1,4,3.0,3132,2178,2024,672000
56,2,2,1.5,1152,3485,1998,299999
34,2,3,2.5,2121,1307,2017,410000
20,1,3,2.0,2250,7405,2006,449900
34,1,4,3.5,2670,3920,2018,620000
10,2,2,1.5,1272,436,2004,325000
44,2,3,2.5,2197,1307,2023,381985
10,1,5,2.5,2236,9583,1976,575000
52,1,4,2.5,1657,871,2023,386900
34,1,3,1.0,1958,4792,1915,675000
52,1,3,2.0,1432,8276,2010,450000
34,1,3,1.5,1958,4792,1915,675000
48,1,8,5.5,5871,16117,2020,899900
20,1,5,3.0,2900,18295,2004,549900
48,1,5,1.0,2360,8712,1979,498000
48,1,3,1.5,1745,2614,2019,475000
48,2,3,2.5,2290,436,1972,379990
34,2,2,2.5,2000,871,2022,449900
52,2,3,2.0,1402,3920,2002,369900
34,1,2,1.0,937,4356,1947,410000
34,0,3,2.0,1272,0,2019,340000
34,1,4,3.5,2620,5663,2013,574900
34,0,2,1.0,1100,436,1980,341500
34,0,2,1.0,885,436,1985,315000
10,1,4,2.5,3672,4792,2023,681900
56,1,4,2.0,2120,100188,2002,675000
56,1,4,2.0,4322,48787,1991,679900
52,1,4,3.0,2156,7405,2005,499900
52,1,3,2.0,1905,8712,1879,500000
10,1,6,2.0,3768,14375,1987,672000
48,1,3,1.0,1422,55757,1920,347500
48,1,5,2.5,3818,11761,2017,824900
34,1,4,1.0,2076,7841,1919,795000
34,1,4,4.0,2620,5663,2016,574900
2,1,4,3.5,4124,21780,1991,674900
34,1,6,3.5,3340,15682,1993,754900
2,1,4,2.0,1652,10454,2005,429900
0,1,3,2.5,1752,9583,2000,275000
20,1,3,2.0,1238,7841,1929,265000
52,2,3,2.0,1748,3920,2000,419000
48,1,4,2.5,3733,9583,2023,549990
52,1,4,3.0,2360,12197,2024,609900
10,0,2,1.0,853,871,2021,265000
56,1,3,2.0,3120,43560,2007,944900
48,2,4,3.0,1967,1307,2020,399000
48,1,5,3.0,3498,13939,1995,739000
50,1,4,5.0,3995,8276,2023,3790000
38,1,3,2.0,2000,18295,1955,260000
56,1,4,1.0,1404,3485,1920,327500
42,0,2,1.0,1160,0,2019,1250000
20,1,4,2.0,1974,7841,1954,285000
34,2,4,2.0,3156,436,1979,649900
52,1,2,2.0,1468,2178,1986,385000
52,1,4,2.0,2280,12197,2023,675000
48,1,4,3.0,2158,258746,1950,889000
34,1,3,1.5,1756,3485,1904,549000
34,0,1,1.5,1008,436,2011,697500
34,1,4,3.0,4176,8712,1971,849000
56,1,4,2.5,4106,21344,2022,1179000
48,1,5,1.0,2630,7841,1949,599900
48,2,3,1.5,1226,871,1992,339000
10,1,5,3.0,3300,11326,2023,674900
24,1,3,2.0,1200,13068,1996,380000
10,1,3,2.5,3492,6098,2022,759900
34,0,2,1.0,860,436,1978,254000
34,0,4,2.0,2128,436,1971,439900
34,1,3,1.0,1252,16553,1952,495000
48,0,1,1.0,773,871,2023,266500
44,1,6,3.5,4178,18731,2006,770000
10,1,4,2.5,2703,3920,2014,649900
34,1,3,2.5,5157,11326,2005,1100000
48,0,3,2.0,1230,1307,2015,289750
34,1,5,2.5,3288,12632,1980,729900
34,0,2,2.0,1330,436,1988,414900
56,1,3,3.0,2548,17860,1982,465000
48,0,3,2.0,1272,1307,2020,327000
34,1,3,1.0,1992,14810,1950,489900
34,1,6,2.0,2977,10019,1956,799000
34,0,3,2.0,1440,0,2023,441900
34,1,3,1.0,1425,3485,1925,435000
34,1,4,1.0,2392,9148,1974,499900
48,1,4,2.5,2992,14810,2004,649900
56,1,5,4.0,5723,17860,1997,1175000
42,2,5,2.0,2128,2614,2005,1495000
34,2,3,2.5,2477,436,2013,449999
14,1,3,1.0,932,20038,1943,99900
48,1,6,4.5,12128,24394,2022,4100000
48,1,3,2.0,1339,2614,2009,382000
48,0,3,2.0,1233,1307,2020,379000
34,1,3,1.0,1482,6534,1957,369900
20,1,4,2.0,1625,11761,2018,430000
34,1,4,2.0,1420,7405,1986,469900
10,1,3,2.0,1388,7405,1952,399995
34,0,2,1.5,1461,436,2000,390000
34,1,3,2.0,3746,7841,2016,649900
52,1,4,2.0,2152,1742,2004,564900
34,1,3,2.0,1801,6098,1916,535000
10,1,3,2.5,1868,6970,2019,479000
48,1,3,2.5,2138,5663,2006,534900
48,2,3,2.0,1400,1307,2020,394900
34,2,3,1.5,1479,436,1978,375000
34,0,2,1.0,1000,436,1990,380000
34,2,2,1.5,2048,436,1998,515000
44,1,4,2.0,1406,8276,1971,387000
48,1,5,3.5,4755,25700,2012,900000
40,1,5,1.0,2684,10454,1947,389000
34,2,3,2.0,1776,871,2006,399000
52,1,3,2.0,1679,3049,2013,519000
34,0,1,1.0,664,436,1975,215000
34,1,2,1.0,872,6970,1925,355000
56,0,2,1.0,2746,3485,1979,338000
56,1,2,1.0,969,6970,1925,325000
52,2,3,2.5,1690,1307,2017,400000
34,1,5,1.0,2160,6534,1955,435000
38,1,5,3.0,3496,9148,1975,450000
10,1,5,2.0,2768,14375,1963,525000
34,0,3,2.0,1156,436,2003,354900
34,2,3,2.5,1885,871,2014,464000
10,1,3,2.5,2810,48787,2007,925000
34,2,3,1.5,1380,436,1998,360000
34,1,2,1.0,1324,6970,1954,365000
56,1,3,2.0,2497,7841,1999,524999
52,1,2,2.0,1197,1742,1994,369000
42,1,5,3.5,3830,45738,1993,1225000
4,1,4,1.0,1329,33977,1976,379900
52,1,4,3.0,2274,18295,1982,469900
10,1,4,1.5,2184,8712,1960,399900
48,1,4,3.5,2980,5227,2019,555000
44,1,6,3.0,3800,10454,2018,649900
10,1,6,3.5,4733,15682,2006,749000
34,1,4,1.0,2221,8276,1950,695000
48,2,3,2.0,2059,871,2017,472900
42,1,4,3.5,2718,4356,2023,1038980
10,1,5,3.5,4044,9583,2006,788000
10,1,5,3.0,3083,10454,2002,597500
10,1,5,2.5,2229,6534,1991,500000
48,1,4,3.0,2016,8712,2005,505000
50,1,2,1.0,2350,56628,1992,599000
10,1,3,2.5,3312,10454,2023,599000
20,1,4,2.0,2235,20038,2017,568000
34,1,5,2.0,3896,10454,1958,1350000
50,1,4,2.0,1722,6098,1963,489000
48,2,3,3.5,2080,9583,2007,385000
48,1,5,2.5,2340,7841,2022,549900
10,2,3,2.0,1443,1307,2021,389999
34,1,5,2.0,2886,3920,2019,499000
52,1,4,2.5,1962,1307,2023,456900
48,1,3,2.5,2571,4792,2021,485000
48,1,5,2.0,2152,10019,1979,474900
34,2,3,2.5,1486,436,2007,449000
50,2,4,1.5,3065,1307,2024,1149000
44,1,3,2.0,2194,10454,2016,440000
38,1,2,1.0,872,14375,1900,150000
52,2,3,2.0,1722,2178,2002,325000
20,1,3,2.0,2807,656014,1999,800000
48,1,6,2.0,2801,7405,2017,549900
56,0,2,1.0,1344,871,2003,425000
44,1,6,3.0,3252,35719,2012,575000
10,2,3,2.5,1800,871,2020,477000
48,1,4,2.0,2448,11326,1975,439900
34,1,4,2.0,1412,7405,1955,399900
34,1,3,1.5,1650,4792,1985,400000
34,1,4,1.0,4071,10890,1963,840000
34,1,3,1.0,1243,8712,1948,379900
20,1,4,5.0,4593,24829,1994,679900
34,2,5,2.5,2508,1742,1974,549000
44,1,4,2.0,2470,21780,2020,450000
34,1,3,1.0,1271,7841,1955,399000
34,1,2,1.0,1521,3049,1911,599900
34,1,6,3.5,4373,13504,2006,850000
34,1,3,1.0,2412,6970,1956,450000
48,1,3,2.5,1712,8712,1997,495000
34,1,5,3.5,3689,6098,2014,675000
34,2,3,2.5,2106,871,2010,475000
34,0,2,1.5,1086,436,2008,399900
48,1,2,1.0,1144,10890,1958,399000
56,1,2,2.0,1924,3485,2004,1150000
48,1,4,2.0,1222,9583,1958,393000
48,0,3,2.0,1210,1307,2013,274900
34,1,5,3.5,4535,13939,2019,999990
2,1,5,2.0,2372,13068,1961,299000
56,1,3,2.0,1510,7405,1944,325000
32,1,10,5.5,4982,14375,2017,1625000
44,1,4,2.0,1388,5663,1931,330000
34,1,3,1.5,1180,8276,1982,375000
34,1,3,2.5,2865,8712,1996,649900
50,1,4,3.0,3330,10019,2023,829990
50,1,5,3.5,3487,537966,1996,4200000
56,1,3,1.0,1200,53143,1994,425000
52,1,6,3.0,4800,40075,2008,1155000
48,1,4,2.5,3446,7841,2022,799000
34,0,1,1.0,955,4356,1912,350000
48,1,5,3.5,5536,22651,2023,998990
4,1,4,1.5,5036,78844,1993,1099000
52,1,6,5.5,6990,6534,2007,1650000
48,1,4,3.5,4302,14810,2023,1099995
20,1,5,3.0,2430,11761,1978,370000
50,1,4,3.5,3323,10019,2023,899990
10,1,4,2.5,3499,14810,2003,685000
52,0,2,2.0,965,0,2023,550000
4,1,4,2.5,2500,15246,2016,525000
52,1,4,3.0,2501,18731,2023,849900
52,1,2,2.0,1870,6970,1999,539000
48,1,4,1.5,4466,165528,1948,2500000
42,0,2,2.5,1160,0,2019,1295000
48,1,5,1.0,2864,30056,1978,799000
50,1,5,3.5,10714,261360,2020,14000000
56,1,6,3.0,4232,8712,2022,679900
10,1,6,2.0,2960,10019,1979,565000
34,1,4,3.0,2497,7405,1954,579900
4,1,5,2.5,2466,5227,2021,539000
20,1,3,2.0,1446,2614,2018,374900
20,1,3,2.0,1446,2614,2018,374900
50,1,4,2.5,4959,11761,2020,1270000
42,1,4,1.5,4362,6970,2023,2290000
56,1,3,2.0,1622,4356,1914,354000
56,1,2,1.0,1212,4792,1986,359000
52,1,3,2.0,1401,7405,2023,449900
34,1,4,4.0,6088,92783,1990,3975000
56,2,4,2.5,1770,1307,2020,660000
48,1,3,2.5,3067,4356,2023,474990
10,1,5,2.0,3063,10019,2006,599900
50,0,2,2.0,1107,1307,2015,684900
48,1,4,2.5,2411,4792,2012,539900
56,1,4,2.0,2652,7841,2000,519000
56,1,3,2.0,1697,10019,2014,525000
34,1,6,4.5,3428,16988,2003,775000
10,2,3,2.5,1411,436,2007,408000
48,1,6,3.5,2687,5663,2009,560000
2,1,4,2.5,1810,8712,2023,450000
34,0,3,2.0,1440,0,2023,451900
2,1,5,3.0,3280,47480,2007,680000
48,1,6,3.0,2824,3485,2019,580000
48,2,4,3.5,2336,1307,2004,415000
34,2,3,2.5,2249,436,2023,639000
56,1,6,3.0,2218,8276,1998,489900
2,1,4,2.0,2307,20038,1980,405000
56,1,4,1.5,1453,5663,2000,385000
34,1,4,3.0,2762,5663,2006,625000
4,2,2,1.5,1224,871,2000,285000
56,1,5,2.0,3264,7841,1979,493900
48,1,6,4.0,4069,7405,2005,698000
48,1,3,2.5,3067,6098,2023,475990
18,1,4,3.5,4009,22216,2008,1350000
56,2,2,2.0,2962,6534,2000,425000
10,0,2,2.0,808,436,2009,325000
34,1,3,1.0,1520,7405,1986,420000
20,1,4,2.0,1404,10890,1978,365000
56,2,3,2.5,1254,3485,2010,329900
34,1,4,2.0,1550,6970,1953,549900
34,1,7,4.5,5081,14810,1994,897900
48,1,5,2.0,2654,10890,2001,699900
56,0,3,2.0,2946,871,1973,399900
34,1,4,2.5,3960,20909,1995,820000
34,1,4,3.5,2889,6098,2019,774900
34,2,2,1.0,1080,2178,1974,299900
20,1,4,2.0,1625,11761,2018,430000
4,1,3,1.0,1188,7841,1960,365000
48,2,3,2.5,2251,436,2007,445000
44,2,3,2.0,1480,1307,2021,350000
48,1,6,3.0,2750,12197,1984,560000
48,1,4,3.0,3250,14810,1998,650000
50,0,3,2.0,1200,1307,2019,399900
50,0,3,2.0,1200,1307,2019,399900
44,2,4,2.0,1905,5227,2000,374000
20,1,3,2.5,2292,13939,2015,615000
2,1,4,1.0,2012,9583,1997,349900
48,1,7,5.0,5637,9148,2018,1399000
34,1,2,1.5,1636,3049,1955,735000
48,1,4,2.5,2062,9583,2006,549900
34,1,5,2.5,2835,9148,1998,649000
48,1,2,1.0,880,7841,1953,330000
10,1,5,2.0,3311,8276,2000,585000
20,2,4,2.5,2247,871,2023,339990
20,2,3,2.5,2187,871,2023,339990
56,1,4,2.0,1754,7841,1989,435000
48,2,3,2.5,1706,1742,2023,449900
48,1,5,3.5,2820,10019,1998,600000
48,1,2,1.0,988,11326,1942,384900
4,1,4,1.0,1964,19166,1971,339900
48,1,6,3.5,3472,10019,2006,699900
20,2,3,2.0,1310,871,2023,280990
48,1,4,3.5,2744,4792,2017,549900
10,1,4,1.0,1544,8276,1986,380000
52,1,4,3.5,2923,12632,2006,875000
34,0,1,1.0,682,436,1964,264900
48,1,5,2.0,2016,11761,1914,549990
34,1,4,2.5,3100,8276,2007,624900
56,1,4,1.0,1938,10019,1977,419000
52,2,3,2.5,1488,871,2010,384988
50,1,5,4.5,4447,8276,2023,4195000
20,2,4,2.5,2247,871,2023,339990
20,2,3,2.5,2187,871,2023,334990
20,2,3,2.5,2187,871,2023,339990
52,1,3,2.0,1275,2178,2003,400000
48,2,3,2.5,2296,1307,2020,475000
10,1,5,3.5,3037,11761,2020,669900
48,2,4,2.0,3834,436,1989,500000
34,0,1,1.0,684,436,1983,284900
48,1,6,3.5,3781,10019,2005,799900
10,1,3,2.5,1727,9148,1998,500000
34,1,3,2.0,2069,4792,1913,750000
34,2,3,2.5,1892,871,2019,529900
34,2,4,2.5,2475,436,2009,479900
34,0,3,2.0,1424,436,2005,424900
34,1,5,3.5,4560,11761,1997,865000
50,1,4,2.0,2071,11761,1985,700000
52,2,4,4.5,2582,0,2023,699888
2,2,2,1.5,1226,871,2000,350000
48,1,5,4.5,3570,10890,2023,779900
48,1,6,4.0,3093,8276,2018,684000
52,1,3,2.0,1759,14810,1996,529000
42,0,2,1.0,854,871,1983,450000
10,2,4,1.5,2994,436,1980,419900
34,0,2,1.0,1150,436,1964,323900
48,1,3,2.0,1200,6970,2001,400000
34,1,4,1.0,3500,10454,1900,1295000
34,1,3,1.0,1264,6970,1896,550000
34,1,4,2.5,4538,13068,2017,1399000
34,0,2,2.0,1332,436,2017,669000
34,2,2,1.5,994,1307,1984,299900
34,1,3,2.5,2395,19602,1909,1000000
10,1,6,3.5,5500,19166,2019,1399000
4,1,4,1.0,2880,22216,1978,460000
4,1,4,2.0,1813,9583,1998,379000
48,1,3,2.0,1100,13504,2000,399900
48,2,3,2.5,2064,1307,2007,439900
56,1,3,1.0,2202,7405,1942,459000
56,1,2,1.0,780,6098,1904,245000
34,1,4,1.0,2080,8712,1952,749000
34,1,4,1.0,1956,8712,1995,449900
48,1,5,3.0,2854,17424,2003,550000
10,1,4,2.0,1900,10019,1979,429000
10,1,4,1.5,3522,14810,1997,675000
56,1,5,1.0,2214,6970,1959,389900
48,1,5,2.5,4148,21780,1958,650000
48,1,3,2.5,4182,12632,2020,649000
34,1,4,3.0,2321,7405,1988,609900
34,1,3,1.5,1080,6970,1956,349998
34,1,3,1.0,2820,10019,1955,869000
56,1,4,2.0,1400,8712,1954,360000
42,1,3,3.0,3524,22651,2022,1299990
48,1,5,3.0,2218,6970,2005,565000
48,1,3,2.0,1335,7405,2023,499990
48,1,3,2.5,2505,7405,2023,589990
42,1,4,3.5,3008,43560,2008,1050000
48,1,7,5.5,7210,40946,2004,3190000
48,1,5,3.5,3854,6534,2021,749500
48,2,3,1.5,2587,1307,2022,519900
42,0,2,1.0,854,854,1983,439000
4,2,2,1.5,1224,871,2000,290000
50,1,5,2.0,5035,72745,2023,2950000
10,2,3,2.5,1899,1307,2023,449900
32,1,5,3.0,2400,13068,2023,598000
56,1,5,3.0,2340,9148,1972,449900
34,1,6,2.5,4486,19166,1996,1247000
34,1,4,1.0,2000,12197,1920,719000
48,1,6,3.5,4778,14375,2001,1230000
48,1,4,2.5,3112,5663,2003,599900
42,1,5,3.5,3276,9583,1992,2550000
44,2,4,2.0,2141,2178,2021,449900
48,1,4,3.0,3480,10019,1978,565000
20,1,3,2.0,1721,8276,1994,365000
48,1,4,3.5,5794,10019,2023,1499900
52,1,3,2.0,1814,2614,2003,499999
34,1,3,2.5,1715,3920,2008,509900
10,1,3,2.0,1816,8276,1999,450000
46,1,6,3.5,4800,65340,2018,790000
34,1,3,1.0,1802,7841,1979,404900
10,2,3,2.5,2017,1742,2017,489000
4,1,4,1.5,2576,10890,1972,439000
20,2,3,2.5,1242,871,2023,271900
34,2,4,4.0,2236,1307,2021,488000
48,1,5,3.0,2856,10019,1993,539900
44,1,5,2.5,2384,7405,1976,415000
2,1,4,1.0,2520,10890,1954,415000
10,1,5,1.5,2650,9148,1963,519000
10,1,4,2.0,1846,9148,2002,425000
48,1,5,3.5,3149,7405,2021,595000
34,1,4,2.5,3594,5227,2017,649900
48,1,3,2.5,1899,1742,2021,490000
34,1,3,1.5,1850,10019,1980,599900
44,1,3,2.0,2652,8712,1998,395000
34,1,3,1.0,1610,10454,1953,344900
48,1,5,3.5,3062,3920,2007,599900
42,1,1,2.0,964,871,2000,239000
26,1,2,1.0,1153,9583,1933,259900
34,2,4,3.5,2785,3485,2015,579000
24,1,4,1.5,2592,105415,2012,948500
48,1,4,2.5,4900,18295,2021,1150000
56,1,6,3.0,4080,12632,2023,1190000
16,1,3,2.0,1478,14375,2020,369000
48,1,3,2.5,2732,5663,2023,609900
10,1,4,2.5,2953,6534,2023,599315
34,1,4,1.0,3840,8276,1973,1100000
10,1,3,2.5,3440,11761,1994,585000
48,1,4,3.0,2060,5663,1997,505000
10,1,3,2.0,1747,8276,2023,549900
42,2,3,3.0,1422,2614,2023,729800
34,0,3,2.0,1420,0,2023,445900
34,0,2,2.0,1130,0,2023,426900
48,1,4,2.5,2444,6098,2005,510000
44,1,3,2.0,2695,12197,2021,489900
34,1,3,1.5,1707,8712,1959,375000
12,1,2,1.0,968,16988,1970,165000
48,1,6,4.0,5335,11761,2007,1350000
10,1,4,3.5,2551,8276,2023,665996
12,2,3,1.5,1464,436,2008,215000
48,1,3,1.0,1140,13939,1904,385000
44,1,4,3.5,1781,6970,1999,418000
34,1,5,3.5,3589,4792,2018,650000
34,2,3,1.5,1448,436,2008,379000
48,1,6,4.0,4016,19602,1997,789900
34,1,5,2.5,3189,8712,1992,649900
48,1,5,2.0,3551,12197,1997,720000
48,2,3,2.0,1399,1307,2023,391990
34,1,3,2.0,3344,6098,2005,599990
34,0,2,1.0,1825,436,1962,750000
48,1,3,2.5,4086,10019,2023,583490
20,1,4,3.5,2871,33541,2018,659900
34,1,5,2.0,2392,10890,1972,479000
48,1,3,2.5,2050,10890,2019,575000
10,1,4,2.0,1821,6534,2001,425000
46,1,3,2.0,1410,7405,2012,310000
20,1,4,3.5,3286,16117,1990,589900
2,1,4,2.0,2340,8712,1962,360000
46,2,3,1.0,1359,7841,2008,250000
34,1,5,2.5,4150,60984,1992,2350000
34,2,3,2.5,3095,1307,2013,545000
34,1,4,1.0,1862,10454,1974,379900
34,1,5,2.0,4328,13504,1991,949900
4,1,4,3.0,4223,18295,2006,890000
2,1,2,1.0,830,6098,1908,279900
34,1,3,1.0,1764,5227,1922,599900
56,1,5,2.0,2488,7841,1958,405000
10,1,4,1.0,1701,8276,1987,500000
48,1,4,2.0,2690,73181,1962,1100000
10,1,3,2.5,1940,11761,1961,535000
52,2,3,2.5,1555,1742,2023,457210
48,1,4,2.5,3446,7841,2022,799000
48,1,7,5.5,5532,15246,2022,1284900
48,1,6,3.0,4049,15682,1917,650000
2,1,3,2.0,1815,21780,2022,520000
34,0,2,1.0,860,436,1979,274000
52,1,5,3.0,3467,7405,2000,800000
52,0,2,2.0,1214,0,1985,409000
34,1,5,2.5,3865,10019,1999,825000
6,1,3,1.0,2016,8276,1976,230000
52,2,3,2.5,2187,1742,2020,579000
20,1,3,2.0,1474,121097,1951,489000
10,1,2,1.0,2372,3049,2023,538990
38,1,7,2.0,3062,15682,2022,549500
20,1,3,2.0,1282,21344,2001,395000
20,2,3,2.5,1734,1307,2023,324900
20,1,3,2.0,1282,21344,2001,395000
42,0,1,1.0,354,436,1978,350000
18,1,4,1.5,1494,7841,1961,529000
56,1,4,3.0,2830,13068,1990,555000
56,1,4,2.0,2475,10454,1934,320000
34,1,3,3.0,4415,10019,2015,900000
34,1,3,4.0,5302,20909,2015,1099000
34,1,5,2.5,2816,9583,1968,550000
56,1,7,3.5,4342,14375,2014,699900
42,1,3,2.5,1936,4356,2000,1545000
50,1,5,2.0,5035,72745,2023,2950000
34,1,6,3.0,4505,54886,2004,1100000
34,1,2,1.0,744,9583,1953,355000
52,2,5,4.5,2563,871,2020,111749
34,1,4,2.5,5028,6534,2021,839000
42,1,5,4.5,4288,28314,1990,5450000
52,1,5,3.0,2388,30492,2009,699000
42,1,3,2.5,2056,10454,1995,1745000
34,1,7,3.0,3828,11326,1977,839800
10,1,6,2.0,2271,8712,1978,500000
34,1,5,2.5,2684,8276,1976,540000
48,2,3,2.5,2395,1307,2023,429900
34,0,3,1.5,2216,436,1965,1050000
10,1,5,4.5,5708,20909,1977,399000
10,1,3,2.5,1680,6098,2023,550000
4,2,3,2.5,1422,871,2016,319900
48,2,3,2.0,1315,871,2020,373900
50,1,5,4.0,3438,3485,2006,1295000
56,2,3,1.5,2351,436,1966,320000
34,0,2,2.0,763,436,1919,435000
42,0,2,1.0,1304,436,2019,1850000
20,2,3,2.5,1242,871,2023,264900
10,1,4,1.0,2384,8712,1964,519900
10,1,5,2.0,2132,10019,1959,519000
34,1,4,1.0,3094,7841,1980,759900
48,1,2,1.0,1592,6534,1950,374900
14,1,4,3.5,3172,16988,1979,475000
10,1,5,3.0,3932,13939,2013,779000
48,1,5,1.5,2917,9583,2000,589000
48,1,4,2.0,2368,8712,1991,499000
48,1,6,3.5,4517,13939,2004,870000
56,1,4,2.5,3009,7841,2023,619900
46,1,4,3.5,2569,67518,2001,574000
52,1,3,2.5,1413,8712,1993,385000
4,1,4,2.0,2785,9583,2020,529900
32,2,4,3.0,1782,871,2021,409000
42,0,4,4.5,2228,0,2019,4095000
42,0,2,1.5,904,0,1999,695000
34,2,3,1.5,1589,436,2018,700000
48,1,4,1.0,1354,8276,1943,410000
56,1,4,2.0,1508,4792,1994,415000
34,2,3,2.5,2401,1307,2018,575000
10,0,3,2.0,1617,436,1984,440000
10,1,6,4.0,3200,16553,2012,690000
52,1,3,2.0,1636,39640,2020,478000
48,1,3,2.5,5959,21344,2004,1299900
56,0,2,1.0,720,436,1941,220000
56,1,5,3.5,3650,20038,2006,674900
34,1,5,3.5,4377,10890,2012,1295000
52,1,6,3.0,3272,11761,2006,875000
50,1,3,2.0,2809,44867,1994,674900
34,0,2,1.0,914,436,1973,265000
56,1,4,1.0,1937,10890,1977,499000
44,1,3,2.5,2749,16553,2022,549500
34,2,3,2.5,1479,1742,2020,450000
52,2,3,2.5,1365,871,2000,315000
34,1,4,1.0,1913,7841,1992,475000
50,1,4,3.0,3313,4356,2023,699950
34,1,5,1.0,2052,6534,1953,401990
34,1,6,4.0,4680,20473,1968,1200000
34,1,4,1.0,1960,9148,1970,469000
56,1,6,3.0,3100,20473,2005,625000
34,1,5,2.0,3036,11761,2000,629900
52,1,3,3.5,3242,19166,2017,989500
52,1,6,4.5,4208,10454,2022,950000
48,2,4,2.0,1948,5663,1973,380000
52,0,3,2.0,1682,871,1998,560000
52,0,3,2.0,1682,0,1998,560000
48,1,5,3.0,3818,20473,2002,1199900
48,0,3,2.0,1272,0,2021,355000
50,1,5,2.5,4250,46609,2022,4395000
10,1,4,1.5,1734,4792,1990,464900
50,1,5,3.0,3040,7405,2017,845000
56,0,2,2.0,1747,1742,1991,359000
42,1,1,1.0,1200,17860,1962,165000
34,0,3,1.5,1510,0,1985,599000
34,1,4,1.0,2736,8276,1948,849000
52,1,5,4.5,4253,7841,2015,849000
48,2,4,1.5,4179,2614,2023,755083
48,2,3,2.5,2187,871,2023,385990
34,2,3,2.0,1290,871,2023,361990
48,2,3,2.5,2187,871,2023,387990
4,2,2,1.5,1190,871,1996,278990
34,1,3,1.0,1502,9148,1959,435000
34,1,4,3.0,4206,5663,2000,755900
34,1,5,2.0,2218,10019,1992,590000
52,2,3,2.0,1435,2178,1986,365000
10,1,4,2.0,1890,11326,1999,460000
52,2,3,2.0,1314,871,2023,339990
44,1,5,2.5,2131,8712,2004,440000
2,1,5,1.0,2100,7841,1961,359900
24,1,5,3.0,2639,43560,2015,915000
34,1,4,2.0,2776,14810,1977,700000
34,1,3,2.5,1392,6098,1996,415000
34,2,2,2.5,1152,871,2020,390000
34,1,4,3.5,2701,3485,2017,549900
34,1,5,2.5,2542,8712,1954,919900
34,1,4,3.0,1950,9148,1971,575000
48,1,5,1.5,2634,13939,1968,547142
34,1,3,1.5,2178,8276,1987,485000
34,2,3,1.5,1830,436,1999,455900
4,1,3,2.5,2151,31799,2010,625000
52,2,3,2.5,1611,1742,2023,457210
52,1,4,3.0,3478,4792,2009,1875000
48,1,4,2.5,3446,7841,2022,799000
50,1,7,7.0,10221,24829,2023,5950000
48,2,3,3.0,1873,436,2023,495000
48,1,5,4.5,6068,54450,1976,4700000
50,1,5,5.5,4611,17860,2022,3635000
26,1,5,2.0,3314,114127,2005,630000
48,1,3,2.0,3886,10890,2023,599600
34,1,6,3.5,5168,6534,2005,950000
20,1,4,2.5,4852,14375,2023,724900
56,1,6,3.0,3222,10454,2008,599999
34,1,6,3.5,4460,12197,2023,1147900
34,1,5,1.0,2204,8276,1955,735000
42,1,1,1.0,408,0,2000,129000
34,1,4,2.5,2134,9583,1937,699000
34,1,6,2.0,4134,11326,1995,899900
6,1,5,1.5,2573,16553,1977,399000
56,1,2,2.0,2453,3049,2023,524800
22,1,3,2.0,3212,8712,2017,499950
4,1,5,2.0,3640,2614,2002,575000
48,2,3,2.5,2084,871,2006,376500
56,1,2,2.0,2453,3049,2023,524900
52,2,5,5.0,2608,2178,2023,950588
48,2,4,2.5,2804,436,2023,467900
56,2,3,2.5,1643,871,2023,406650
40,1,2,1.0,763,14375,1925,199999
48,2,4,1.0,2096,436,2023,505000
48,1,6,3.0,3200,6534,2006,695000
26,1,4,3.5,6400,176418,2013,1250000
34,1,7,2.0,3280,8712,2005,650000
34,1,7,3.0,4396,21344,1994,885000
4,1,5,2.0,2668,17424,1975,469000
32,1,3,1.0,2560,47480,1988,599900
56,1,3,2.5,3556,15246,2023,699900
34,1,6,2.0,4685,16988,1995,799000
34,1,4,1.0,3840,8276,1973,1100000
34,1,5,2.0,3300,10019,1968,860000
48,1,5,2.5,3623,4356,2021,590000
48,1,6,5.0,8021,29621,1972,1999000
48,1,6,4.0,10890,74052,2020,6900000
48,1,4,2.5,3672,9583,2013,599900
48,1,3,2.5,2300,2614,2018,530000
10,1,6,3.5,3122,7841,2016,720000
34,1,6,3.0,4978,10019,1985,875000
34,0,2,2.0,1117,436,2006,325000
42,0,3,3.5,2994,436,1980,2695000
34,1,4,2.5,5212,8712,2023,959900
20,1,4,1.0,3039,7841,1953,409000
4,1,4,2.0,2240,13068,1974,424900
4,1,4,3.0,3729,21780,2003,640000
42,1,6,2.5,6378,91040,1999,4975000
42,1,6,2.5,6752,91040,1999,4975000
