county,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price
Salt Lake,Condo,2.0,1.5,2005.0,436.0,1985.0,725000.0
Cache,Single Family,4.0,2.5,3100.0,14375.0,2023.0,550000.0
Salt Lake,Single Family,4.0,3.5,4608.0,4356.0,2018.0,1149900.0
Cache,Condo,3.0,2.0,1227.0,nan,2022.0,300000.0
Cache,Condo,3.0,2.0,1204.0,nan,2022.0,300000.0
Weber,Single Family,3.0,2.0,2579.0,6098.0,2015.0,510000.0
Salt Lake,Single Family,5.0,1.0,2332.0,8276.0,1977.0,494000.0
Tooele,Townhouse,2.0,1.0,1980.0,3485.0,2023.0,535826.0
Salt Lake,Condo,2.0,1.0,860.0,436.0,1974.0,255000.0
Morgan,Single Family,3.0,2.0,2304.0,83635.0,2016.0,1110000.0
Rich,Single Family,3.0,2.0,2969.0,3049.0,2023.0,534420.0
Weber,Single Family,5.0,1.0,2200.0,12197.0,1956.0,405000.0
Weber,Single Family,2.0,2.0,1816.0,3049.0,2023.0,489850.0
Salt Lake,Single Family,4.0,3.5,4835.0,9583.0,2023.0,1024900.0
Summit,Single Family,5.0,4.5,3479.0,19602.0,2017.0,1675000.0
Weber,Single Family,7.0,5.5,7699.0,64033.0,1995.0,3175000.0
Utah,Single Family,4.0,2.5,4781.0,10019.0,2022.0,835047.0
Utah,Townhouse,3.0,2.5,2422.0,436.0,2023.0,434900.0
Utah,Single Family,3.0,2.0,1379.0,9148.0,1998.0,409500.0
Salt Lake,Single Family,6.0,6.0,5639.0,10890.0,2023.0,1327995.0
Salt Lake,Single Family,4.0,2.0,2525.0,43560.0,1985.0,699900.0
Salt Lake,Single Family,4.0,2.5,2841.0,13068.0,1908.0,925000.0
Cache,Single Family,5.0,2.0,2384.0,7405.0,2006.0,514900.0
Tooele,Townhouse,4.0,2.5,2336.0,1307.0,2023.0,351170.0
Davis,Single Family,4.0,3.0,2021.0,4356.0,2023.0,496990.0
Utah,Townhouse,3.0,2.5,2690.0,436.0,2023.0,439900.0
Utah,Townhouse,3.0,2.5,2690.0,436.0,2023.0,439900.0
Utah,Townhouse,3.0,2.5,2690.0,436.0,2023.0,439900.0
Utah,Single Family,3.0,1.0,3104.0,9583.0,2023.0,480000.0
Uintah,Single Family,6.0,1.0,2076.0,15682.0,1980.0,351000.0
Tooele,Townhouse,3.0,2.5,2280.0,1307.0,2023.0,356295.0
Tooele,Townhouse,3.0,2.0,2280.0,1307.0,2023.0,346295.0
Salt Lake,Single Family,4.0,1.0,1444.0,5227.0,1985.0,439900.0
Washington,Single Family,4.0,1.0,1991.0,6098.0,1999.0,595000.0
Washington,Single Family,4.0,2.5,2512.0,10019.0,2022.0,799900.0
Washington,Single Family,4.0,2.5,1901.0,1742.0,2020.0,445000.0
Utah,Single Family,3.0,2.0,2732.0,nan,2021.0,639900.0
Salt Lake,Single Family,4.0,3.0,1660.0,7841.0,1973.0,440000.0
Weber,Single Family,3.0,1.0,1900.0,10019.0,1963.0,380000.0
Utah,Condo,3.0,2.0,1196.0,1307.0,2006.0,325000.0
Utah,Single Family,3.0,2.5,2488.0,3049.0,2021.0,474999.0
Utah,Townhouse,3.0,2.5,2438.0,1307.0,2017.0,424900.0
Salt Lake,Single Family,2.0,1.5,2116.0,6534.0,1974.0,400000.0
Salt Lake,Single Family,3.0,1.0,900.0,8712.0,1986.0,375000.0
Weber,Condo,2.0,1.0,792.0,nan,1985.0,225000.0
Salt Lake,Single Family,6.0,2.0,4788.0,12197.0,2017.0,997500.0
Tooele,Single Family,7.0,1.5,4331.0,43996.0,1998.0,729999.0
Sevier,Townhouse,3.0,2.5,2100.0,1307.0,2007.0,345000.0
Utah,Single Family,5.0,1.0,2240.0,6970.0,1957.0,499999.0
Davis,Single Family,4.0,1.0,1413.0,7841.0,1955.0,369900.0
Salt Lake,Single Family,3.0,2.0,1918.0,10019.0,1992.0,480000.0
Salt Lake,Single Family,3.0,1.0,2365.0,5227.0,1911.0,650000.0
Davis,Single Family,4.0,1.0,1695.0,16553.0,1955.0,375000.0
Salt Lake,Single Family,5.0,3.5,3584.0,3485.0,2012.0,687000.0
Salt Lake,Townhouse,4.0,3.5,1969.0,871.0,2019.0,450000.0
Salt Lake,Single Family,4.0,3.5,2400.0,4356.0,1906.0,949000.0
Salt Lake,Single Family,4.0,1.0,2288.0,7405.0,1963.0,429900.0
Washington,Single Family,3.0,2.0,1320.0,9583.0,1983.0,365000.0
Davis,Townhouse,4.0,2.5,1752.0,1742.0,2016.0,510000.0
Davis,Single Family,6.0,3.5,5331.0,13504.0,2019.0,1375000.0
Salt Lake,Townhouse,3.0,2.0,2121.0,1307.0,2019.0,435000.0
Salt Lake,Townhouse,2.0,2.5,2000.0,871.0,2022.0,499547.0
Salt Lake,Townhouse,3.0,2.5,2263.0,11326.0,2023.0,510551.0
Davis,Single Family,4.0,2.0,3616.0,10890.0,2015.0,699500.0
Grand,Single Family,3.0,1.0,2252.0,6534.0,1955.0,659000.0
Summit,Single Family,4.0,3.5,3087.0,2178.0,2023.0,5950000.0
Utah,Single Family,6.0,3.5,5053.0,8276.0,2005.0,675000.0
Washington,Single Family,6.0,3.5,5053.0,8276.0,2005.0,675000.0
Weber,Single Family,4.0,2.0,1960.0,15246.0,1960.0,499000.0
Utah,Single Family,4.0,4.5,4531.0,12197.0,1996.0,729000.0
Davis,Single Family,4.0,2.0,1737.0,8712.0,1985.0,459000.0
Wasatch,Townhouse,4.0,3.0,2735.0,1307.0,2022.0,1175000.0
Davis,Single Family,6.0,4.0,6023.0,17424.0,2003.0,1300000.0
Washington,Single Family,6.0,3.5,2958.0,13504.0,2003.0,560000.0
Wasatch,Single Family,3.0,2.0,2390.0,10454.0,1999.0,750000.0
Salt Lake,Single Family,2.0,2.0,1371.0,3049.0,2023.0,457495.0
Davis,Single Family,4.0,2.0,2412.0,11761.0,1945.0,630000.0
Washington,Single Family,6.0,4.0,4064.0,8712.0,2022.0,859000.0
Utah,Single Family,5.0,2.0,3396.0,9583.0,1994.0,574900.0
Carbon,Single Family,6.0,3.0,4788.0,78408.0,1980.0,635000.0
Washington,Single Family,3.0,2.0,1700.0,3485.0,2005.0,477000.0
Utah,Single Family,9.0,3.0,5857.0,13504.0,1967.0,849900.0
Grand,Condo,2.0,1.0,605.0,nan,2023.0,320000.0
Uintah,Single Family,3.0,2.0,1339.0,15682.0,2002.0,299000.0
Utah,Single Family,7.0,3.0,3566.0,20038.0,1998.0,815000.0
Wasatch,Single Family,3.0,3.0,3061.0,11761.0,2015.0,720000.0
Washington,Single Family,6.0,3.5,3704.0,14375.0,2022.0,1025000.0
Utah,Single Family,6.0,3.5,2877.0,6098.0,2007.0,609900.0
Davis,Single Family,4.0,1.5,2798.0,13068.0,1989.0,534900.0
Davis,Single Family,4.0,3.0,2812.0,43560.0,1963.0,595000.0
Salt Lake,Single Family,6.0,2.5,3120.0,6970.0,2010.0,789500.0
Iron,Single Family,3.0,2.0,2846.0,375487.0,2021.0,750000.0
Carbon,Single Family,4.0,2.5,3328.0,8276.0,2016.0,420000.0
Weber,Single Family,3.0,1.0,1304.0,43560.0,1932.0,435000.0
Tooele,Townhouse,3.0,2.5,2015.0,1742.0,2022.0,399900.0
Washington,Single Family,3.0,2.0,2249.0,nan,2023.0,454990.0
Salt Lake,Condo,2.0,1.0,888.0,436.0,1975.0,240000.0
Utah,Condo,4.0,2.0,2568.0,2178.0,1985.0,449000.0
Uintah,Single Family,3.0,2.0,1783.0,16117.0,1999.0,375000.0
Davis,Single Family,4.0,4.0,4994.0,11326.0,1978.0,780000.0
Salt Lake,Townhouse,3.0,2.5,2263.0,11326.0,2023.0,521768.0
Davis,Single Family,3.0,2.5,3954.0,8712.0,2023.0,644990.0
Wasatch,Single Family,4.0,2.5,5390.0,11761.0,2020.0,3250000.0
Sevier,Single Family,4.0,1.0,1373.0,7841.0,1898.0,247500.0
Wasatch,Single Family,5.0,6.5,4455.0,12632.0,2024.0,4250000.0
Salt Lake,Townhouse,2.0,1.5,1234.0,436.0,1974.0,315000.0
Washington,Single Family,5.0,3.5,3278.0,58806.0,2005.0,625000.0
Iron,Single Family,5.0,2.5,3011.0,13504.0,1965.0,489900.0
Iron,Townhouse,3.0,2.5,1734.0,1307.0,2023.0,334900.0
Kane,Single Family,4.0,2.0,2633.0,11761.0,1919.0,398000.0
Salt Lake,Single Family,3.0,2.5,3209.0,4356.0,2022.0,642013.0
Salt Lake,Single Family,3.0,2.5,4255.0,6534.0,2023.0,769388.0
Salt Lake,Single Family,6.0,3.5,3653.0,8712.0,2020.0,715000.0
Weber,Single Family,2.0,1.0,2204.0,44431.0,1983.0,425000.0
Washington,Single Family,5.0,4.0,3790.0,14375.0,2023.0,999900.0
Washington,Single Family,2.0,2.0,909.0,2614.0,2005.0,260000.0
Salt Lake,Single Family,5.0,3.0,3258.0,5227.0,1901.0,975000.0
Davis,Condo,5.0,2.5,1771.0,436.0,1986.0,469000.0
Washington,Single Family,3.0,3.5,2122.0,4792.0,2007.0,895000.0
Weber,Single Family,3.0,2.5,3618.0,12632.0,2023.0,739000.0
Tooele,Single Family,3.0,1.0,1394.0,6970.0,1962.0,315000.0
Weber,Single Family,3.0,1.0,2632.0,43996.0,1975.0,440000.0
Cache,Single Family,2.0,1.0,1774.0,9148.0,1947.0,364000.0
Wasatch,Single Family,7.0,4.5,5593.0,10019.0,2023.0,1199990.0
Davis,Single Family,4.0,3.5,4941.0,15246.0,2023.0,875000.0
Salt Lake,Condo,2.0,1.0,875.0,436.0,1975.0,230000.0
Salt Lake,Single Family,3.0,2.5,2738.0,6098.0,2023.0,645900.0
Washington,Single Family,4.0,2.5,2136.0,7405.0,2007.0,420000.0
Salt Lake,Single Family,3.0,2.0,1796.0,7841.0,1973.0,400000.0
Utah,Single Family,4.0,2.5,2037.0,7405.0,2023.0,587910.0
Utah,Condo,2.0,1.0,914.0,nan,1997.0,320000.0
Weber,Single Family,4.0,3.0,2931.0,6970.0,1924.0,419000.0
Wasatch,Single Family,7.0,4.5,5593.0,10019.0,2023.0,1199990.0
Weber,Single Family,5.0,2.0,1954.0,7405.0,1996.0,425000.0
Utah,Single Family,5.0,2.5,4743.0,23958.0,2023.0,990000.0
Summit,Condo,3.0,4.0,1500.0,436.0,1991.0,175000.0
Salt Lake,Single Family,6.0,2.0,3772.0,7841.0,2014.0,569500.0
Utah,Townhouse,5.0,3.0,3900.0,3049.0,1994.0,575000.0
Box Elder,Single Family,6.0,3.5,2779.0,10454.0,2006.0,599000.0
Salt Lake,Single Family,5.0,1.0,2066.0,7405.0,1975.0,550000.0
Davis,Single Family,5.0,3.5,2222.0,5663.0,2001.0,498000.0
Utah,Single Family,6.0,3.5,4330.0,15246.0,2013.0,855000.0
Utah,Single Family,5.0,5.5,4346.0,10019.0,2007.0,1050000.0
Salt Lake,Single Family,6.0,3.0,2744.0,10890.0,1964.0,725000.0
Washington,Single Family,3.0,2.0,3063.0,4792.0,2017.0,1025000.0
Iron,Single Family,3.0,2.0,1368.0,21780.0,2009.0,400000.0
Salt Lake,Single Family,3.0,3.0,2866.0,6098.0,2015.0,644900.0
Utah,Townhouse,4.0,3.5,2765.0,871.0,2023.0,424000.0
Davis,Single Family,3.0,2.5,3330.0,12632.0,2023.0,599995.0
Davis,Single Family,4.0,3.5,4703.0,16988.0,2023.0,723990.0
Utah,Single Family,5.0,1.5,2700.0,9148.0,1958.0,600000.0
Washington,Single Family,3.0,3.0,2915.0,15682.0,2017.0,850000.0
Washington,Single Family,5.0,4.5,6020.0,152460.0,2005.0,1590000.0
Salt Lake,Townhouse,2.0,2.5,1304.0,436.0,1999.0,349000.0
Salt Lake,Single Family,4.0,2.0,1764.0,9148.0,1955.0,390000.0
Salt Lake,Single Family,4.0,3.5,3693.0,12632.0,2005.0,865000.0
Iron,Townhouse,3.0,2.5,1420.0,1307.0,2023.0,285000.0
Cache,Single Family,4.0,2.5,2386.0,10019.0,2016.0,550000.0
Summit,Townhouse,3.0,1.0,2570.0,1742.0,2020.0,2925000.0
Salt Lake,Single Family,3.0,3.0,1861.0,3049.0,2023.0,655362.0
Salt Lake,Single Family,6.0,2.0,3810.0,20909.0,1986.0,879900.0
Salt Lake,Single Family,6.0,3.0,2912.0,4792.0,2002.0,580000.0
Salt Lake,Condo,2.0,1.0,910.0,871.0,1980.0,235000.0
Salt Lake,Single Family,3.0,2.5,2542.0,6970.0,1997.0,599000.0
Wasatch,Single Family,4.0,4.5,6360.0,15682.0,2023.0,5150000.0
Washington,Townhouse,3.0,2.0,1066.0,871.0,1995.0,309000.0
Washington,Single Family,4.0,3.5,3215.0,8712.0,2020.0,839900.0
Salt Lake,Single Family,5.0,2.5,2430.0,16988.0,1972.0,535000.0
Cache,Single Family,5.0,1.0,2051.0,10890.0,1999.0,430000.0
Salt Lake,Townhouse,3.0,2.5,1170.0,436.0,1998.0,319999.0
Salt Lake,Single Family,5.0,4.5,3201.0,11326.0,1971.0,820000.0
Tooele,Townhouse,3.0,2.0,1872.0,3485.0,2023.0,499900.0
Weber,Condo,3.0,1.0,2070.0,3485.0,1994.0,329900.0
Washington,Single Family,3.0,3.0,2506.0,8276.0,2022.0,699900.0
Utah,Condo,3.0,2.0,1233.0,1307.0,2020.0,309900.0
Utah,Condo,2.0,1.5,820.0,871.0,1990.0,315000.0
Davis,Single Family,6.0,3.0,2473.0,14375.0,2003.0,520000.0
Salt Lake,Condo,2.0,2.0,810.0,436.0,1983.0,299900.0
Salt Lake,Single Family,6.0,3.0,5871.0,27443.0,2006.0,1799900.0
Tooele,Single Family,3.0,2.0,3186.0,6970.0,2020.0,519000.0
Tooele,Single Family,3.0,2.0,3675.0,17424.0,2023.0,749900.0
Utah,Townhouse,3.0,2.5,2788.0,436.0,2022.0,421000.0
Utah,Single Family,3.0,2.0,2645.0,10454.0,1995.0,550000.0
Weber,Single Family,4.0,1.5,1928.0,17860.0,2019.0,460000.0
Utah,Single Family,6.0,2.0,2384.0,9583.0,2001.0,485000.0
Salt Lake,Single Family,5.0,3.0,1892.0,21780.0,2007.0,460000.0
Salt Lake,Single Family,6.0,2.5,5803.0,22651.0,1990.0,1595000.0
Salt Lake,Single Family,5.0,2.5,3392.0,8276.0,1984.0,615000.0
Davis,Townhouse,3.0,2.5,1916.0,2178.0,2022.0,519900.0
Davis,Single Family,6.0,3.0,3314.0,6534.0,2020.0,650000.0
Washington,Single Family,5.0,3.0,3533.0,11761.0,1989.0,589900.0
Utah,Single Family,4.0,3.0,1576.0,20038.0,1998.0,515000.0
Utah,Single Family,5.0,3.5,3507.0,5227.0,2014.0,659800.0
Salt Lake,Single Family,6.0,1.0,2556.0,10890.0,1992.0,559900.0
Weber,Single Family,7.0,4.0,5027.0,3485.0,2003.0,1425000.0
Washington,Townhouse,4.0,2.5,1664.0,871.0,2019.0,399900.0
Washington,Single Family,6.0,4.0,5619.0,23522.0,2022.0,2100000.0
Davis,Single Family,4.0,1.0,2303.0,10019.0,1939.0,455000.0
Salt Lake,Single Family,4.0,3.5,4138.0,4792.0,2020.0,775000.0
Weber,Single Family,6.0,3.0,2520.0,8276.0,2007.0,499500.0
Weber,Single Family,4.0,1.0,1752.0,6098.0,1945.0,330000.0
Iron,Townhouse,2.0,2.5,1425.0,871.0,2020.0,267000.0
Utah,Single Family,4.0,3.5,3648.0,10019.0,2023.0,789900.0
Washington,Single Family,3.0,1.0,1470.0,6534.0,2020.0,399900.0
Salt Lake,Single Family,4.0,2.0,2078.0,28750.0,1942.0,549900.0
Salt Lake,Single Family,4.0,1.0,1376.0,9583.0,1957.0,390000.0
Salt Lake,Single Family,4.0,2.0,1974.0,6970.0,1971.0,559900.0
Washington,Townhouse,3.0,2.0,1386.0,5227.0,2022.0,399000.0
Davis,Single Family,5.0,3.0,3091.0,11326.0,2020.0,669500.0
Utah,Condo,3.0,2.0,1336.0,nan,2022.0,357500.0
Utah,Condo,3.0,2.0,1336.0,nan,2022.0,405000.0
Morgan,Single Family,4.0,2.5,4221.0,48352.0,2001.0,1150000.0
Utah,Single Family,3.0,2.5,2732.0,6098.0,2023.0,639900.0
Summit,Single Family,5.0,1.5,3746.0,13939.0,2015.0,2499000.0
Davis,Single Family,4.0,1.0,1815.0,10890.0,2001.0,405000.0
Carbon,Single Family,3.0,2.0,1658.0,7841.0,2022.0,429000.0
Rich,Townhouse,4.0,1.0,1782.0,871.0,2022.0,420000.0
Salt Lake,Single Family,4.0,2.5,4944.0,22216.0,1997.0,1195000.0
Weber,Single Family,4.0,1.0,2909.0,11326.0,1971.0,585000.0
Utah,Single Family,5.0,4.5,9353.0,24394.0,2022.0,2700000.0
Utah,Single Family,4.0,3.0,3174.0,2178.0,2023.0,679900.0
Salt Lake,Single Family,4.0,3.0,2650.0,10890.0,1999.0,560000.0
Iron,Townhouse,3.0,2.5,1515.0,1307.0,1996.0,275000.0
Grand,Single Family,3.0,1.0,1148.0,6098.0,1956.0,529000.0
Washington,Single Family,5.0,4.0,2987.0,10454.0,2022.0,709900.0
Tooele,Single Family,3.0,2.0,2738.0,9148.0,2022.0,449000.0
Davis,Townhouse,3.0,2.5,2128.0,1307.0,2021.0,429000.0
Washington,Single Family,3.0,2.0,1584.0,6098.0,2023.0,484990.0
Morgan,Single Family,6.0,3.0,3002.0,12632.0,2019.0,709000.0
Weber,Townhouse,3.0,1.0,1630.0,3485.0,2003.0,798000.0
Salt Lake,Single Family,4.0,2.5,2745.0,12197.0,1957.0,650000.0
Cache,Single Family,6.0,1.0,2812.0,7841.0,1963.0,475000.0
Salt Lake,Single Family,6.0,3.5,3954.0,10454.0,1987.0,825000.0
Summit,Townhouse,4.0,1.5,1772.0,2614.0,2023.0,889900.0
Salt Lake,Condo,2.0,1.0,852.0,436.0,1955.0,355000.0
Salt Lake,Single Family,3.0,2.5,1360.0,3920.0,2021.0,501900.0
Davis,Single Family,5.0,2.0,2854.0,11761.0,2004.0,525000.0
Summit,Single Family,4.0,2.0,3573.0,44431.0,1999.0,799000.0
Utah,Single Family,3.0,2.5,2021.0,7405.0,2023.0,574990.0
Wasatch,Single Family,4.0,4.5,5390.0,11761.0,2020.0,3250000.0
Summit,Condo,0.0,1.0,402.0,nan,2020.0,395000.0
Box Elder,Single Family,4.0,2.5,3549.0,10890.0,2022.0,619000.0
Juab,Single Family,3.0,2.0,3450.0,14375.0,2022.0,518000.0
Weber,Townhouse,3.0,2.0,1630.0,3485.0,2004.0,798000.0
Salt Lake,Townhouse,3.0,2.5,2239.0,1742.0,2016.0,444900.0
Utah,Single Family,4.0,2.5,3753.0,9148.0,2017.0,699000.0
Salt Lake,Single Family,4.0,2.0,2824.0,8276.0,1956.0,1089000.0
Washington,Single Family,4.0,2.0,2172.0,10890.0,1999.0,545900.0
Davis,Single Family,3.0,2.5,4420.0,8276.0,2023.0,829000.0
Utah,Single Family,4.0,2.5,2300.0,5227.0,2001.0,490000.0
Utah,Condo,2.0,1.0,902.0,nan,2020.0,274900.0
Salt Lake,Single Family,6.0,2.0,3041.0,10019.0,2017.0,659900.0
Box Elder,Single Family,3.0,2.0,2694.0,9583.0,2020.0,455000.0
Salt Lake,Single Family,5.0,2.0,3110.0,12197.0,1950.0,634999.0
Salt Lake,Single Family,4.0,1.0,2214.0,10890.0,1959.0,535000.0
Washington,Townhouse,3.0,2.5,1551.0,871.0,2013.0,355000.0
Utah,Single Family,5.0,3.0,3072.0,11761.0,2014.0,650000.0
Wasatch,Townhouse,3.0,3.5,1954.0,3920.0,2023.0,599950.0
Wasatch,Townhouse,3.0,3.5,1954.0,3920.0,2023.0,599950.0
Uintah,Single Family,4.0,3.0,2172.0,92783.0,2020.0,519000.0
Utah,Single Family,4.0,2.5,3429.0,11326.0,2017.0,685000.0
Utah,Single Family,3.0,1.0,1746.0,7841.0,1979.0,469900.0
Davis,Single Family,5.0,3.5,3172.0,12632.0,2014.0,748900.0
Salt Lake,Single Family,5.0,2.5,4136.0,13504.0,1995.0,884900.0
Salt Lake,Single Family,5.0,3.0,2217.0,10454.0,1989.0,525000.0
Washington,Single Family,4.0,3.0,3396.0,12197.0,2010.0,779750.0
Davis,Single Family,4.0,2.0,2018.0,7841.0,2007.0,430000.0
Wasatch,Single Family,4.0,4.0,3507.0,6098.0,2023.0,891500.0
Davis,Single Family,5.0,3.0,2721.0,7841.0,2005.0,590000.0
Wasatch,Single Family,2.0,2.5,1941.0,14375.0,2012.0,1199000.0
Salt Lake,Single Family,7.0,2.0,2646.0,8712.0,1978.0,619000.0
Wasatch,Single Family,4.0,2.5,3275.0,3920.0,2023.0,792200.0
Salt Lake,Single Family,3.0,1.0,1700.0,5663.0,1986.0,430000.0
Cache,Single Family,5.0,3.5,3054.0,9583.0,1979.0,531000.0
Utah,Single Family,6.0,2.5,3740.0,14375.0,1905.0,784900.0
Salt Lake,Single Family,3.0,1.0,1830.0,6970.0,1972.0,360000.0
Wasatch,Single Family,7.0,5.5,6155.0,25700.0,2007.0,1589000.0
Utah,Single Family,4.0,3.5,5171.0,11761.0,2023.0,839990.0
Salt Lake,Townhouse,3.0,2.5,1900.0,436.0,2023.0,399950.0
Box Elder,Single Family,3.0,3.0,2713.0,8712.0,2023.0,559000.0
Washington,Single Family,4.0,2.0,1858.0,8276.0,2020.0,480000.0
Washington,Single Family,4.0,2.0,1858.0,8276.0,2020.0,480000.0
Utah,Single Family,3.0,2.5,1687.0,10019.0,2020.0,499999.0
Davis,Single Family,3.0,1.0,1385.0,8276.0,1958.0,354900.0
Utah,Single Family,6.0,3.0,6024.0,12632.0,2023.0,999990.0
Utah,Townhouse,3.0,2.5,2904.0,2178.0,2005.0,499000.0
Utah,Townhouse,4.0,3.5,2548.0,1742.0,2018.0,525000.0
Washington,Condo,3.0,2.0,1716.0,nan,2018.0,429000.0
Davis,Single Family,4.0,3.0,3670.0,13939.0,2023.0,574995.0
Washington,Single Family,4.0,2.0,1787.0,13068.0,2022.0,729000.0
Utah,Single Family,3.0,2.5,5658.0,11326.0,2023.0,849990.0
Davis,Single Family,4.0,3.0,3670.0,12632.0,2023.0,604995.0
Box Elder,Townhouse,3.0,2.5,2060.0,1742.0,2023.0,334900.0
Salt Lake,Condo,2.0,1.0,1074.0,436.0,2004.0,550000.0
Utah,Single Family,5.0,3.5,4228.0,13068.0,2008.0,790000.0
Washington,Single Family,3.0,2.0,1641.0,7841.0,2002.0,479600.0
Washington,Single Family,4.0,4.0,3299.0,30056.0,2020.0,2250000.0
Washington,Townhouse,2.0,2.0,1136.0,1307.0,1987.0,284000.0
Salt Lake,Single Family,4.0,2.0,2483.0,7841.0,1973.0,400000.0
Utah,Single Family,5.0,3.0,3174.0,2178.0,2023.0,679990.0
Davis,Townhouse,3.0,2.5,2031.0,871.0,2023.0,424900.0
Washington,Townhouse,3.0,2.0,1655.0,871.0,1986.0,379900.0
Wasatch,Single Family,3.0,2.5,3276.0,3920.0,2023.0,731900.0
Carbon,Single Family,2.0,1.0,1728.0,6098.0,1960.0,180000.0
Davis,Single Family,4.0,1.5,3006.0,12632.0,1955.0,549900.0
Salt Lake,Single Family,3.0,1.0,2003.0,3049.0,1896.0,615000.0
Salt Lake,Single Family,3.0,2.0,1982.0,1742.0,1995.0,519000.0
Utah,Single Family,5.0,2.5,2725.0,9148.0,2003.0,525000.0
Salt Lake,Single Family,5.0,3.5,5116.0,10019.0,2022.0,849900.0
Wasatch,Single Family,4.0,5.0,4544.0,10454.0,2023.0,3085000.0
Davis,Single Family,4.0,3.5,4415.0,13068.0,2023.0,673990.0
Summit,Condo,2.0,1.0,901.0,nan,1998.0,595000.0
Salt Lake,Single Family,4.0,2.0,2944.0,436.0,1997.0,874900.0
Salt Lake,Single Family,3.0,2.0,1817.0,5227.0,2002.0,475000.0
Salt Lake,Single Family,3.0,1.5,1196.0,8276.0,1958.0,399999.0
Tooele,Single Family,3.0,1.5,1887.0,6970.0,1959.0,335000.0
Salt Lake,Single Family,5.0,1.0,3047.0,7841.0,1974.0,625000.0
Davis,Townhouse,3.0,2.5,1683.0,1307.0,2021.0,474900.0
Utah,Single Family,6.0,2.0,2500.0,10454.0,1991.0,599000.0
Salt Lake,Single Family,4.0,2.0,1310.0,8712.0,1942.0,399900.0
Salt Lake,Single Family,4.0,2.0,2508.0,12197.0,1963.0,775000.0
Utah,Single Family,4.0,2.5,2950.0,228690.0,2015.0,1390000.0
Salt Lake,Single Family,4.0,1.5,1850.0,6970.0,1987.0,425000.0
Salt Lake,Townhouse,3.0,2.5,1788.0,871.0,2013.0,450000.0
Tooele,Single Family,3.0,2.0,1651.0,10019.0,2015.0,400000.0
Utah,Single Family,4.0,3.5,6179.0,9148.0,2023.0,1428995.0
Tooele,Single Family,4.0,2.0,2938.0,6970.0,2007.0,449900.0
Summit,Condo,3.0,2.0,2213.0,2178.0,1982.0,2100000.0
Utah,Townhouse,3.0,2.0,1399.0,871.0,2023.0,420945.0
Salt Lake,Single Family,4.0,2.5,3577.0,5663.0,2018.0,749900.0
Weber,Single Family,3.0,1.0,1500.0,9148.0,1909.0,365000.0
Weber,Condo,1.0,1.0,484.0,436.0,1985.0,185000.0
Weber,Single Family,2.0,1.0,960.0,6970.0,1997.0,325000.0
Davis,Single Family,4.0,1.5,2737.0,8712.0,1964.0,479600.0
Salt Lake,Single Family,4.0,2.0,1222.0,8276.0,1934.0,420000.0
Davis,Single Family,5.0,3.5,3459.0,10019.0,1990.0,617000.0
Washington,Single Family,5.0,3.5,2778.0,10019.0,2019.0,711711.0
Salt Lake,Single Family,5.0,2.0,3104.0,8276.0,2014.0,599900.0
Washington,Townhouse,3.0,2.5,1833.0,1307.0,2023.0,515000.0
Davis,Townhouse,4.0,3.5,2240.0,871.0,2021.0,455000.0
Salt Lake,Single Family,4.0,1.5,3347.0,7841.0,1912.0,1199000.0
Summit,Single Family,2.0,1.5,2376.0,25265.0,1998.0,690000.0
Summit,Single Family,2.0,1.5,2376.0,25265.0,1998.0,690000.0
Salt Lake,Single Family,3.0,2.0,1251.0,6098.0,1989.0,409900.0
Salt Lake,Townhouse,4.0,2.0,1993.0,1307.0,2018.0,445000.0
Utah,Condo,3.0,2.0,1336.0,nan,2022.0,314900.0
Utah,Single Family,4.0,3.5,4600.0,3049.0,2022.0,1163800.0
Iron,Single Family,3.0,2.0,1662.0,11761.0,2022.0,499900.0
Iron,Townhouse,3.0,2.0,2786.0,9583.0,2022.0,429900.0
Iron,Townhouse,3.0,2.0,2786.0,9148.0,2022.0,429900.0
Utah,Single Family,3.0,1.5,1831.0,1742.0,2023.0,523804.0
Box Elder,Single Family,4.0,2.5,1937.0,12632.0,2022.0,459900.0
Box Elder,Single Family,4.0,2.5,1810.0,11326.0,2022.0,429900.0
Salt Lake,Single Family,3.0,1.0,2079.0,3049.0,1891.0,558900.0
Rich,Single Family,3.0,2.0,1433.0,91476.0,1985.0,375000.0
Tooele,Single Family,5.0,2.5,3537.0,12197.0,2018.0,560000.0
Salt Lake,Single Family,2.0,1.0,624.0,4356.0,1947.0,335000.0
Salt Lake,Single Family,5.0,1.0,1788.0,7405.0,1971.0,424900.0
Tooele,Single Family,4.0,2.5,3226.0,15682.0,2002.0,510000.0
Salt Lake,Townhouse,4.0,3.5,2803.0,13939.0,2023.0,1295000.0
Utah,Single Family,7.0,3.5,5321.0,9583.0,2022.0,1494000.0
Washington,Single Family,6.0,3.5,4685.0,11326.0,2017.0,799000.0
Tooele,Single Family,7.0,3.5,4199.0,21780.0,2019.0,879990.0
Washington,Townhouse,2.0,2.0,1064.0,3049.0,1987.0,315000.0
Box Elder,Single Family,3.0,2.0,1680.0,6534.0,2020.0,420000.0
Utah,Single Family,6.0,3.5,5259.0,11761.0,2016.0,1399000.0
Utah,Single Family,2.0,1.0,1621.0,7405.0,1939.0,435000.0
