county,propertyType,bedrooms,bathrooms,squareFootage,lotSize,yearBuilt,price
35,1,4,2.5,1886,9583,1975,600000
57,2,3,1.5,1180,871,2002,335000
57,1,3,1.0,1622,6098,1943,380000
57,1,4,1.0,2184,8276,1974,409000
41,1,3,2.0,1338,9583,1949,274900
35,1,6,2.5,4115,12632,2006,775000
35,1,4,2.0,1993,7841,1977,470000
5,1,5,2.5,2680,27443,1955,475000
53,2,2,2.5,1308,1742,2001,379900
35,1,4,1.0,2621,8712,1962,685000
15,1,6,2.0,2842,20473,1945,599999
49,1,5,2.0,2248,8712,1986,499900
49,1,3,2.5,1540,7841,1998,460000
49,2,2,2.5,1102,871,2004,349900
49,0,3,2.0,1265,1307,2017,359900
3,2,3,1.5,1852,436,2000,285000
45,1,3,3.0,3105,7405,2019,500000
45,1,6,2.0,3473,11326,2006,699000
29,2,3,2.5,1558,871,2022,400000
29,2,3,2.5,1395,871,2022,380000
29,2,3,2.5,1558,871,2022,400000
5,1,3,1.0,2962,14375,2022,525000
5,1,2,1.0,1462,13504,1922,203539
51,1,4,2.5,2494,44431,1997,824900
57,1,3,2.0,1930,8712,1944,385000
57,1,3,3.0,2580,217800,1970,865000
49,1,4,2.0,1563,7841,1959,424900
53,1,3,3.5,2669,10019,2015,875000
33,1,5,4.0,2925,12197,2019,984900
7,1,3,1.0,1686,544500,1990,270000
35,1,6,2.0,4380,49658,1996,1490000
35,1,4,1.0,1976,7841,1953,625000
35,1,4,1.5,2080,8276,1974,585000
35,1,4,2.5,5132,8276,2019,925000
35,1,4,2.5,2504,3485,2007,585000
35,1,10,4.5,6443,50530,1980,1590000
35,1,5,2.5,2718,9148,1980,683000
35,2,3,2.5,2493,1307,2022,950000
35,1,6,2.5,3000,8276,2009,690000
35,2,3,2.5,2227,1307,2019,474900
35,1,8,4.0,3833,6098,2015,749990
35,1,4,2.0,1705,6970,1988,529900
35,1,4,2.0,1830,6970,1919,615000
35,1,5,1.0,3012,8276,1976,850000
35,1,4,2.0,3287,12197,1965,895000
35,1,3,2.5,4406,11761,2013,699000
35,1,3,2.0,2670,4792,2006,499900
35,1,4,3.0,4345,21780,2005,760000
53,1,6,5.0,4102,12197,2022,1299000
53,1,5,3.0,2306,8712,2018,655000
49,1,6,3.0,4676,17424,2004,915000
49,1,4,2.0,3974,19602,2022,849900
49,1,7,3.0,4140,11761,2000,625000
35,2,2,1.0,1332,3485,2006,500000
35,1,4,1.0,1776,7841,1996,489000
35,1,5,3.5,3778,6098,2019,769000
35,1,3,1.0,1920,5227,1928,679999
49,1,4,5.0,9221,16553,2017,2950000
49,1,5,3.5,3153,1742,2013,539999
49,1,5,3.0,2702,10890,2003,620000
53,1,7,3.0,3225,25265,1969,949000
53,1,4,2.5,2512,10019,2022,824900
49,1,5,2.5,4101,8712,2009,649000
49,1,6,4.0,4825,9148,2008,765000
49,1,3,2.5,2781,5227,2004,538000
49,1,4,2.5,3607,5227,2020,579000
49,1,5,2.5,2922,3920,2006,495000
49,1,5,2.0,3065,30928,1975,550000
53,1,4,2.5,2528,12197,2016,715000
49,1,5,5.5,5638,20038,2004,949000
53,1,7,10.0,7190,27878,2020,3695000
49,1,5,3.0,5536,92783,1995,1695000
49,1,6,3.0,3449,6970,2019,630000
49,1,6,2.5,3452,8712,2015,679900
49,1,5,2.0,2262,6534,1943,495000
49,1,3,2.5,2476,8712,2006,499900
49,1,3,3.5,3473,228690,1995,950000
49,0,3,1.0,1116,1307,2005,359990
49,1,3,2.5,3328,6534,2021,569000
49,1,3,2.0,2558,6970,2022,499900
49,1,4,1.0,1998,7405,1959,530000
49,1,3,2.0,2990,11326,2019,575000
49,1,3,2.5,2063,6534,2007,525000
49,1,4,1.0,2412,20038,1978,539900
21,1,5,3.0,2956,10890,2009,549000
21,1,3,2.0,1489,23958,2018,439000
21,1,3,2.0,1489,23958,2018,439000
35,1,4,1.0,2976,8712,1979,599000
35,1,4,4.0,2230,7405,1907,520000
35,0,2,1.0,786,436,1970,270000
35,1,4,1.0,1704,7841,1959,444900
57,1,5,2.0,3093,10890,1990,549900
57,1,3,1.0,1450,4356,1899,249000
57,1,2,2.0,1648,33977,1931,575000
57,1,3,1.5,1600,9148,1951,379900
57,1,2,1.0,1505,6098,1991,390000
43,1,5,4.0,4956,40075,2015,1080000
11,1,5,2.5,3617,16553,2006,839000
11,1,6,3.5,4820,14375,2017,915000
57,1,3,2.5,3432,12632,2021,649000
57,1,4,2.5,2822,23958,2019,774900
57,1,4,1.5,2376,6534,1911,410000
57,1,6,2.5,4191,15682,1992,799000
11,1,4,2.5,5036,10019,2007,749900
11,1,6,3.5,4309,11326,2001,810000
11,1,3,1.0,2290,25265,1986,599000
57,1,4,1.0,1700,6098,1980,350000
53,2,2,2.5,1308,1742,2001,379900
5,2,3,1.5,1116,1307,1994,290000
5,2,2,1.5,1190,1307,1994,300000
53,1,3,2.0,1680,6534,2018,609000
53,1,3,3.5,2841,4356,1998,1250000
11,2,3,2.5,2696,436,1980,439000
11,1,5,1.0,1722,9148,1942,450000
11,1,5,2.0,3547,9583,1960,625000
43,1,6,1.5,3750,205168,1981,775000
43,2,3,2.5,1812,871,1998,1275000
43,1,4,3.0,3000,20909,2000,1350000
43,2,3,2.5,1812,871,1998,1275000
43,1,6,2.0,3685,14810,1989,1899000
47,1,5,4.0,5670,217800,2007,999850
49,1,3,2.0,2956,4792,2019,595000
49,2,3,2.5,1787,871,2008,399900
49,1,5,3.0,3188,14810,1924,522800
43,1,4,3.0,2628,5227,1983,1200000
25,1,5,4.5,4664,71438,1989,850000
5,1,3,2.0,2966,6098,2022,489900
5,1,4,2.5,1838,7841,2016,475000
5,2,3,2.5,1852,1307,2017,330000
5,2,3,2.5,1825,1307,2016,315000
35,1,3,2.0,4122,8712,2003,700000
35,1,4,2.0,1976,6970,1978,399900
35,1,5,1.0,2317,7841,1972,434900
35,0,2,1.0,956,436,1978,280000
35,1,4,1.0,2069,6970,1952,480000
35,0,3,2.0,1272,436,2018,379000
57,1,5,3.5,3876,15682,2022,975000
57,1,4,2.0,2631,8712,1928,450000
11,2,3,2.5,2362,1742,2014,489900
11,1,3,2.5,3170,4792,2007,524900
11,1,6,3.0,3204,20038,1994,650000
51,1,5,5.0,7100,46609,2008,4500000
47,1,4,2.5,2272,16117,1977,369900
47,1,2,2.0,1255,26572,1959,304900
47,1,4,2.0,1248,17860,1965,250000
51,1,5,3.0,3883,8712,2018,1300000
51,1,3,1.5,3688,281833,1966,1490000
57,1,4,1.0,1540,11326,1972,399900
11,1,4,2.0,1802,9148,1987,525000
45,1,4,3.0,3194,9583,2005,508000
51,1,5,3.5,4514,28750,2017,2085000
51,1,5,3.5,4524,28750,2017,2085000
29,1,4,3.0,2537,5227,2012,740000
29,2,3,2.5,2130,871,2022,419000
35,0,1,1.0,585,436,1964,230000
35,2,3,1.5,1440,436,1978,389900
35,1,4,1.0,2291,8712,1985,510000
35,1,3,2.0,3078,6970,2011,599900
5,1,5,2.0,3026,13504,2007,620000
5,1,5,3.0,3625,13504,2022,779000
35,1,3,1.5,1835,5663,1992,449900
35,0,2,2.0,949,436,1983,325000
35,1,4,2.5,3639,5227,2015,639900
35,2,3,2.0,2454,436,1972,429900
35,2,3,2.5,2330,1307,2017,480000
35,2,3,2.5,2213,3485,2020,425000
39,1,4,3.0,4000,43560,1995,799500
49,1,4,2.5,3099,6970,2018,619999
49,2,3,3.0,1581,1307,2022,399990
35,0,2,1.0,1014,436,1975,249900
35,2,3,3.5,2131,1742,2017,469990
35,1,5,1.5,2548,6534,1959,415000
35,1,6,2.0,2664,8276,1947,390000
35,1,5,1.0,3221,15246,1965,749990
35,1,6,1.0,1822,6970,1963,490000
25,1,4,2.0,2909,32670,1978,470000
35,1,4,2.0,2077,7841,1961,390000
35,1,5,2.0,3136,10454,1982,500000
35,0,1,1.0,720,436,1986,249900
35,1,4,1.0,1760,5227,1984,420000
35,0,2,1.0,1083,436,1974,350000
35,1,4,1.5,1856,7405,1993,450000
35,1,6,3.0,3399,13939,2012,805900
49,1,5,1.5,2100,11761,1948,425000
49,2,3,2.0,2293,1307,2018,440000
49,1,3,2.0,3400,7405,2022,595000
13,1,3,2.0,1940,217800,2006,599000
19,2,4,2.0,1647,871,1997,535000
49,1,6,3.5,3399,6970,2017,699000
7,1,4,1.0,1904,7405,1956,248000
7,1,4,2.0,1803,5227,1914,289999
11,1,5,2.5,3938,15246,1997,650000
11,1,3,1.0,1655,7841,1999,420000
11,2,3,1.5,1280,871,2018,325000
53,1,3,2.0,1440,7405,2021,498000
17,1,3,2.0,1593,14375,2020,389000
51,0,3,2.0,1577,15246,2016,919000
51,0,3,1.0,1200,871,2019,399000
51,1,1,1.0,1166,56628,1979,430000
41,1,5,2.0,2709,59242,1905,329900
41,1,5,2.0,2288,10890,2002,425900
35,1,3,1.0,1990,7405,1953,420000
35,2,2,2.5,1276,436,2013,434000
35,1,3,1.5,1740,20909,1956,665000
35,1,5,2.5,2975,16117,1975,850000
35,1,3,2.5,2786,3485,2018,569900
35,1,4,1.5,2110,6970,1973,450000
35,0,2,1.5,1720,436,1979,425200
35,1,4,1.5,1766,3920,1983,465000
35,1,4,2.0,1917,5663,1939,679900
35,1,7,5.5,10223,20038,2002,2395000
35,1,4,3.5,3637,21780,1997,1085000
35,1,4,2.5,3338,9148,1947,949000
35,1,4,1.5,2288,17860,1978,635000
35,1,5,3.0,3956,18731,1983,899000
35,1,6,2.5,5060,13068,1996,970000
35,1,4,2.5,2952,11761,1978,750000
35,1,5,3.0,3033,10019,1994,560000
35,0,3,2.0,1100,436,1984,309000
35,2,4,2.5,2326,1307,2018,489900
35,1,4,2.5,4304,25700,1982,1650000
35,1,5,1.0,2316,6098,1948,749900
35,2,3,2.5,2241,1307,2019,520000
35,1,3,1.5,1368,8712,1974,425000
35,1,5,3.5,3877,8276,2002,675000
35,1,4,2.0,1612,6534,1994,449900
35,1,5,1.5,2016,11761,1958,524900
35,1,6,3.5,3220,22651,2006,790000
35,1,3,2.5,3538,8712,2014,679999
35,2,3,1.0,1776,871,2006,395000
35,1,4,1.0,1676,5227,1944,619000
35,1,5,3.5,3055,4356,2005,494900
35,0,2,1.0,900,436,1977,299900
35,1,4,1.0,2070,7841,1998,525000
35,1,3,1.0,3554,42689,1977,695000
35,2,2,2.5,1465,1307,2005,474900
35,1,4,1.0,2548,10019,1961,499000
35,1,3,1.5,1440,7841,1954,350000
35,1,3,1.5,3365,4792,1905,1025000
35,1,4,2.0,2643,10454,1987,540000
35,1,3,2.0,2556,12197,1939,795000
35,1,4,2.0,2034,10454,1994,525000
35,1,3,1.0,1100,7841,1960,415000
35,2,3,2.5,1882,1742,2011,449900
49,1,4,3.5,4976,26572,2013,1450000
49,1,5,2.0,1791,6098,2003,456000
49,1,4,3.5,2254,3485,2014,550000
35,1,2,1.0,850,5663,1952,439000
35,2,3,2.5,2471,3049,2016,525000
35,1,5,1.0,1754,7841,1973,499800
35,1,2,1.0,732,6534,1947,375000
35,1,4,3.0,2276,8712,1979,669000
35,1,3,2.0,2436,10019,1986,525000
53,1,4,3.5,5145,255697,1981,2950000
53,1,3,2.0,1930,9148,2020,795000
53,2,5,5.0,2720,2178,2021,1109500
53,1,5,4.0,2858,6970,2017,950000
53,1,4,2.5,2182,8276,2006,595000
53,1,6,5.0,3713,10019,1986,900000
49,1,5,1.5,3161,13504,1971,509900
49,1,5,2.5,3744,8276,2005,719000
49,1,5,2.0,3310,12197,2001,675000
49,1,4,3.0,4389,6534,2012,799000
49,0,4,1.0,1560,871,1989,449000
49,1,6,2.0,3184,10019,1978,584900
35,1,4,2.5,2710,8276,1962,550000
49,1,5,2.5,2627,12632,2013,710000
49,2,3,2.0,1868,871,2020,349900
49,1,9,4.5,5235,21780,2015,1139999
53,1,3,2.0,1398,7841,2004,414900
49,1,8,5.5,6173,229126,2006,1850000
49,0,3,2.0,1071,1307,2003,305000
49,1,5,2.5,3247,6098,2018,625000
49,1,4,3.5,4648,15682,2013,999900
49,2,3,1.5,1348,1307,2016,355000
49,1,2,1.0,806,8712,1917,379900
49,1,4,4.5,5502,9148,2022,1300000
49,2,3,2.5,1436,871,2007,400000
21,1,6,2.0,2184,12197,1974,384900
43,1,5,2.5,1980,6534,1920,1800000
57,1,4,1.0,2062,6970,1947,368000
57,1,3,1.0,1170,6970,1914,245000
57,2,3,2.5,1548,436,2022,399999
53,2,3,2.5,2557,1742,1989,489900
11,1,6,4.5,5132,19166,2018,999900
11,1,4,3.0,3535,14375,2004,854000
11,1,4,3.5,3625,9583,2018,795000
11,1,6,3.0,4003,18731,2015,850000
57,1,4,3.0,3906,13068,1978,540000
57,1,4,2.0,2268,41382,1972,775000
41,1,2,1.0,1000,5227,1935,209900
41,1,3,2.0,1525,92347,1999,349000
45,1,4,1.0,1633,7405,1962,371000
45,1,3,2.0,1580,7405,2019,500000
53,2,3,2.0,1171,6970,1995,299000
53,1,4,2.0,2181,21780,1995,584900
49,1,6,2.0,2296,8712,1979,500000
11,1,4,3.0,2625,10019,1992,554900
11,1,4,1.5,2170,9148,1999,480000
11,1,3,2.0,1227,4792,2005,445000
11,1,5,3.0,2846,10019,2006,599995
11,1,5,3.0,3154,6534,2016,660000
11,1,6,3.5,3897,13504,2017,675000
11,1,5,3.5,4338,11761,2013,750000
11,1,4,3.0,2694,13068,1971,699000
11,1,6,3.0,3250,12197,1995,635000
11,1,3,2.5,1616,3920,2010,478000
11,2,3,2.0,1324,1742,2014,460000
35,1,3,2.0,1155,7841,1914,429900
35,1,4,1.0,2124,9583,1957,665000
35,1,7,4.5,6016,14810,2009,1493000
57,1,4,1.0,1656,8712,1961,399999
57,1,4,3.0,2609,8276,2001,499900
57,1,4,1.0,2892,8276,1961,425000
57,1,5,2.0,2100,5663,1947,390000
57,1,3,1.5,1766,8712,1962,385000
21,1,3,1.0,960,7841,1955,285000
21,0,3,2.5,1734,871,2022,354900
7,1,5,1.0,1860,6098,1954,144900
7,1,4,1.0,1580,4792,1945,69900
45,2,3,2.5,1509,436,2016,399900
47,1,3,2.0,1740,11761,2017,335000
39,1,5,3.0,3568,33541,2006,475000
39,1,4,2.5,3186,41382,1984,399000
11,1,4,1.0,2593,9148,1979,699900
11,1,3,1.0,825,16117,1923,365000
5,1,5,2.0,2632,83635,1976,550000
49,1,4,3.0,1566,7841,1996,429000
49,1,3,3.5,4251,15682,2021,700706
53,1,4,4.5,4835,11761,2022,2670000
53,1,6,3.5,3369,10890,2021,699900
43,1,5,2.0,2700,33977,1988,1200000
45,1,3,2.0,2745,7841,2018,519000
57,1,5,2.5,2856,6970,1988,539900
3,1,4,2.5,3343,16988,1979,535000
3,1,6,2.5,2416,37462,1999,380000
49,2,3,2.0,1399,1307,2022,345555
49,0,3,2.0,1211,1307,2003,384900
49,2,3,2.0,2462,1307,2020,484900
49,0,3,2.0,1308,1307,2014,335000
11,1,4,2.0,1766,8276,1999,399000
11,1,4,2.0,1738,7841,1998,449900
5,1,4,2.0,1692,8276,1981,424900
43,2,3,1.5,2254,1742,2022,969990
43,0,2,2.5,1782,0,2001,575000
11,1,3,1.0,1075,6534,1954,339000
11,1,6,1.0,2420,8276,1962,479000
11,1,4,2.0,1895,8276,1978,435000
11,1,5,4.0,7883,29185,2022,3495000
11,1,4,2.0,2096,6098,1987,435000
57,1,3,1.0,1944,3920,1953,300000
57,2,3,2.5,1470,871,2010,365000
57,1,5,4.0,3632,4356,2020,780000
53,1,2,2.0,1382,3049,2011,549900
3,2,3,2.5,2754,2614,1996,475000
15,1,5,3.5,4346,27443,2007,525000
51,1,5,3.0,3518,6534,2017,773900
19,2,2,1.0,1185,0,1995,465000
35,1,8,7.5,12077,21780,1999,3100000
57,1,6,1.0,2954,12197,1994,590000
57,2,2,1.0,1104,4792,1982,264500
57,1,4,1.0,2260,11761,1978,419500
53,2,2,1.5,1054,436,1996,274900
13,1,3,2.0,1728,13068,1970,284900
43,0,3,1.0,1307,0,1974,725000
43,1,3,1.0,4498,13068,1981,1650000
43,2,3,1.0,1501,436,1976,1050000
43,2,3,1.0,2533,0,2024,2850000
43,2,4,2.5,3160,0,2024,3300000
51,1,5,2.5,2071,4792,2001,689000
35,1,3,1.0,2072,6970,1971,450000
35,1,5,2.5,4815,10019,2005,864850
35,0,1,1.5,814,436,2005,475000
35,1,6,3.0,3736,14810,2009,699900
35,1,5,1.0,3156,10890,1975,640000
35,1,3,2.5,3100,8712,1974,625000
35,1,5,2.5,3516,21780,1998,729000
35,1,5,3.5,3123,6098,2017,699999
35,1,4,1.0,1850,6970,1972,514000
35,1,6,2.0,2404,16117,1956,399000
35,1,5,4.5,4098,13504,1959,1495000
35,1,3,1.5,2470,10019,1953,725000
35,1,4,3.5,4089,10019,2006,875000
35,1,6,3.0,5023,13939,2006,950000
35,1,2,2.0,1651,3049,1896,579900
35,2,2,2.0,1456,3049,2018,489000
53,1,3,2.5,3028,4792,2000,530000
53,1,4,3.0,2317,10019,2019,899900
21,1,4,4.0,8507,32234,1998,2600000
35,1,6,1.0,2676,10019,1977,579900
35,2,3,3.5,2855,3049,2017,589900
35,1,3,2.0,1670,5663,1948,465000
49,1,5,3.0,4318,18295,2006,850000
35,1,4,1.0,1748,6098,1992,459000
53,1,4,2.0,2003,8276,2003,485000
53,1,4,3.5,2775,12632,2022,996000
21,0,3,3.0,1683,0,2006,609000
21,0,1,1.0,680,0,1981,315000
21,1,3,2.0,1616,7405,2006,405000
35,1,4,4.0,3630,7841,2001,749000
35,1,2,1.0,972,6534,1927,415000
35,1,4,1.0,1915,6534,1941,724000
35,2,4,2.5,2176,2178,2014,515000
35,2,3,2.5,1503,436,1978,374900
21,1,3,2.0,1361,8712,2005,400000
49,1,4,2.5,4364,20473,1993,2999900
49,1,3,1.0,1236,8276,1927,379500
21,0,4,2.5,1631,1307,2022,314990
35,1,3,1.0,1228,5663,1951,339900
35,1,5,3.5,3458,8276,1995,835000
35,1,3,1.5,2424,10019,1951,785000
35,1,4,2.0,1788,8712,1979,490000
11,1,4,2.0,2558,20038,1989,550000
53,1,2,2.0,1345,3920,2005,419900
49,1,8,6.0,6427,18731,2005,2000000
49,0,3,2.0,1272,0,2020,370000
49,2,4,3.0,2084,871,2018,494900
49,1,6,3.5,3200,8712,1993,575000
49,1,5,3.0,3029,11326,1998,640000
49,2,4,2.0,3313,2614,2019,649900
49,1,5,2.0,4104,32234,1971,775000
49,1,7,4.0,4485,6098,2007,899900
49,2,3,2.0,1350,871,2020,415000
49,2,3,2.5,1867,1742,2004,465000
53,2,3,2.0,1847,3485,2004,449900
53,1,4,2.0,2022,10019,2016,595000
53,1,4,2.0,1562,8276,1989,499000
43,0,0,1.0,402,0,2020,489900
11,1,4,1.5,2220,8712,1992,449000
53,0,3,2.0,1682,2614,1988,450000
21,2,3,2.0,1454,1742,2019,362000
53,1,3,5.0,5002,16988,2003,1295000
49,1,4,3.5,3472,6098,2015,769000
53,1,3,2.0,1400,7841,1999,434900
53,1,5,2.0,2439,10454,1995,595000
43,1,4,2.5,3316,13504,1983,2800000
11,1,5,3.0,1952,8712,2004,489000
11,1,4,2.5,2000,10890,1989,474900
35,1,3,1.0,2508,10019,1992,510000
57,1,4,2.0,1485,10454,1935,344900
57,1,5,2.0,3282,9583,2018,660000
57,1,4,2.0,2838,12632,1951,440000
35,1,5,2.5,4018,13068,1975,1150000
21,1,4,2.0,2556,40075,1910,459000
57,1,3,2.5,2440,20038,2009,580000
51,2,4,3.5,3302,1742,2006,1645000
11,1,4,1.0,1914,8712,1974,520000
45,1,5,3.0,3649,43560,2011,774900
5,1,5,2.0,2147,10019,1995,415000
39,1,4,2.0,2052,15682,2000,495000
17,1,3,2.0,2300,33106,2005,599000
49,1,3,2.5,2628,2178,2020,449999
49,2,4,2.5,2143,871,2001,404000
53,1,4,2.0,1787,10454,2022,575900
57,1,3,2.0,1756,5663,1991,399999
45,1,4,2.0,1843,12632,1977,325000
45,1,2,1.0,1076,7405,1943,300000
1,1,4,2.0,1617,9583,1983,349000
35,1,4,3.5,1636,12632,2005,499000
35,1,4,3.5,3442,4356,2018,665000
43,2,3,2.0,2076,0,1982,1150000
53,1,5,3.0,1921,7841,1997,549999
25,1,4,1.0,1735,22651,1986,499000
57,1,3,2.0,1360,4792,1942,400000
11,1,4,1.5,1697,6098,1993,450000
11,1,3,1.0,1992,14810,1978,499900
49,1,6,3.0,2412,6098,2020,540000
47,1,3,1.0,1655,9583,1940,229000
1,1,3,2.0,3315,19166,2022,499900
35,1,5,2.5,5117,18295,1960,1300000
49,1,5,3.0,2173,10019,2004,486000
49,1,5,2.0,2996,8276,1987,550000
49,1,7,2.5,4976,10454,1992,805900
49,0,3,2.0,1272,871,2019,348000
49,1,3,2.5,2673,4356,2008,434900
21,0,4,3.0,2290,0,2006,780000
53,1,1,1.0,1004,64904,1982,250000
53,1,6,4.5,4493,13068,2022,1290000
53,1,3,2.0,2195,9583,2004,640000
21,1,3,2.0,1195,5663,2003,319900
53,1,3,2.0,1954,4356,2022,589900
53,1,4,3.0,2459,4356,2022,634900
53,1,7,4.0,3225,25265,1969,949000
51,1,3,1.5,2520,246114,1987,750000
53,2,3,2.0,1452,2614,2003,439900
49,1,4,3.0,1942,4356,2000,499900
35,1,6,3.0,3615,7405,2006,739900
35,1,5,2.5,2596,6098,1914,725000
35,1,5,1.5,1848,8712,1973,505000
35,1,4,2.0,1218,6970,1954,424000
35,0,1,1.0,684,436,1964,272500
35,1,5,2.5,3201,6534,1915,675000
35,2,3,2.5,2911,1307,2020,559900
35,1,5,2.0,3334,11326,2005,789500
35,1,3,1.0,2970,7841,2016,725000
35,1,4,1.0,1944,5663,1941,725000
35,1,5,1.5,3428,13939,1979,939000
35,1,4,2.0,1644,7405,1972,475000
35,1,3,1.0,1768,4356,1923,709000
35,1,7,3.5,5982,11761,1983,1349000
35,0,2,1.0,987,436,1985,315000
35,2,2,1.5,1503,2178,2020,469990
35,1,4,3.0,2926,12197,1929,525000
35,1,3,1.5,1750,3920,1923,539900
35,0,2,2.0,1320,436,1977,345000
35,2,2,1.5,1171,1742,2008,374000
35,1,3,2.5,1964,8276,1974,375000
35,0,2,2.0,1782,436,1929,720000
35,1,3,1.0,1924,10454,1958,529000
35,0,3,2.0,1277,436,2009,354900
35,2,3,1.5,2200,4356,1978,525000
35,2,3,1.5,1987,436,2005,409000
35,1,4,1.5,1468,7405,1987,450000
53,1,4,2.5,1758,1742,2022,454500
53,1,3,2.0,1752,8276,1998,499900
49,2,4,3.0,2038,871,2020,435000
49,1,4,2.0,1274,9583,1927,390000
53,2,2,2.0,1222,1307,1986,315000
51,1,4,2.5,3367,9583,2017,4345000
35,2,3,2.5,1736,1307,2020,525000
35,1,4,1.0,1900,6534,1972,515000
35,1,3,2.5,3140,6534,2015,650000
49,1,3,1.0,2187,8276,1949,425000
35,1,2,1.0,1137,6098,1949,399000
35,1,2,1.0,684,3920,1901,427000
35,2,3,2.5,2396,1307,2018,480000
35,2,4,2.5,1414,4356,1983,350000
35,2,3,2.5,2210,2178,2015,469900
35,1,4,2.5,3386,10454,1986,750000
35,1,5,3.0,2872,10019,1996,529900
35,1,3,1.5,2965,16988,1952,455000
35,1,5,2.0,2366,3485,1896,699000
35,1,4,1.0,2144,6098,1940,699999
35,1,7,4.5,4626,19602,2011,1050000
49,2,3,2.5,2628,2178,2020,449999
57,1,4,5.0,3716,2614,2022,1469000
43,0,2,1.5,1500,436,1985,1795000
43,0,2,1.5,1500,0,1985,1795000
39,1,3,1.0,1503,43560,1980,449000
57,1,3,2.0,3314,13068,2022,755000
57,1,2,1.0,713,9583,1947,289000
57,1,4,1.0,1788,7841,1977,425000
57,0,4,2.0,3176,2614,2003,499950
49,1,5,3.0,2806,10019,2001,575000
39,1,3,2.0,2774,11761,2019,429000
49,1,4,2.5,3341,3920,2022,559950
49,1,6,2.5,3494,5663,2017,625000
49,1,6,3.5,4518,12197,2021,1100000
49,1,4,2.0,2167,6098,2005,440000
11,1,7,4.0,9581,47916,2008,2599000
43,2,3,3.0,2570,1307,1982,1999999
45,1,4,1.0,1488,6098,2000,375000
11,1,5,3.0,2715,8712,2010,628900
11,1,3,1.0,2248,9583,1956,499900
11,1,4,2.5,2582,13939,2003,575000
11,1,4,2.5,3125,4792,2020,577700
11,1,5,3.5,2900,7405,2014,565000
5,1,4,1.0,3275,10890,1915,325000
5,2,3,1.5,1307,871,2001,325000
43,1,3,3.0,4580,25265,1994,2385000
3,1,3,2.5,3415,15246,2022,619900
21,0,3,2.0,1399,871,2022,294990
57,1,3,2.0,1959,8712,2012,447000
57,1,3,1.0,1766,7841,1919,359900
57,2,3,2.5,2190,871,2020,405000
35,1,3,2.5,1513,3920,1985,414900
35,1,5,1.0,1834,9148,1977,445000
35,2,2,2.5,1140,1307,2009,369000
35,2,4,2.5,3205,6098,2007,539000
35,1,5,3.5,2808,6098,2006,650000
51,1,3,2.0,3040,7841,2019,699000
21,1,4,3.0,1944,10890,1998,419000
11,1,4,2.0,1598,7841,1980,425000
25,1,4,3.0,2374,150718,2004,925000
27,1,2,2.0,1685,129373,1947,229000
53,1,5,2.0,2424,9583,1995,499999
53,1,4,2.5,1874,10890,2016,699000
11,1,5,2.0,2004,8276,1975,419900
11,2,3,2.5,2098,436,2015,409900
11,1,5,1.0,2112,17860,1979,524900
57,1,4,2.0,2034,6534,2011,465000
57,1,6,3.0,4013,41818,2005,899900
57,1,5,3.0,3690,12197,1972,525000
57,1,4,2.5,2100,12632,2000,499500
57,1,3,1.0,1904,8276,1948,325000
57,2,3,2.5,1362,1742,2009,339900
49,1,7,4.0,4398,9583,2018,924900
21,1,3,2.0,1633,15246,2020,460000
11,1,3,1.0,1675,7841,1999,429900
11,1,4,1.5,2092,9583,1984,449900
11,1,6,3.5,3972,10454,2013,875000
29,1,7,3.0,4937,11761,1979,575000
53,1,3,2.0,1291,6534,1993,429000
53,1,5,2.5,2496,10019,2007,604900
53,1,4,2.0,1946,9148,2021,650000
11,1,3,1.0,2526,8712,1978,475000
11,2,3,2.5,1569,4356,2018,424900
11,1,5,2.0,3823,10890,1992,949000
11,1,4,1.0,3018,13504,2012,649000
11,1,3,2.0,3900,21780,2005,629000
7,1,4,1.0,2450,6534,1947,230000
3,1,3,1.0,1976,8712,1961,369990
21,0,4,2.5,1631,1307,2022,314990
21,2,2,2.0,1122,2178,1985,275000
45,2,3,2.0,1163,436,2002,295000
45,1,3,2.0,2022,8712,1981,349900
43,2,3,2.5,1467,436,2004,1200000
49,1,3,2.5,2914,5663,2022,598950
49,1,7,3.5,5321,9583,2022,1750000
51,1,5,3.0,4433,23087,1997,1525000
47,1,4,2.0,2016,9583,1970,258500
47,1,3,2.0,1429,16117,2001,319000
37,1,3,1.0,1199,9148,1979,229900
35,1,3,1.0,1809,5227,1938,469000
35,1,4,1.0,1906,7405,1978,350000
35,1,4,1.0,1728,8276,1972,520000
5,0,3,2.0,1227,0,2022,300000
5,1,4,2.0,1720,6970,2001,399000
5,1,5,2.0,2484,22216,1999,500000
5,1,2,1.0,1021,54450,1901,350000
23,1,3,1.0,2209,26136,1989,579900
35,1,4,1.0,1750,6098,1962,599900
35,1,4,3.5,4128,6534,2016,785000
35,2,3,1.5,1302,2178,1982,350000
35,1,5,1.0,2198,6098,1987,470000
35,1,5,2.5,3134,42253,1983,659000
35,1,3,1.0,1513,7841,1954,469900
35,1,6,3.0,3106,6098,2003,598926
53,1,6,4.0,3222,9148,2022,719000
53,1,3,3.0,2513,42689,2001,725000
53,1,3,3.0,2836,9583,2014,754000
53,1,4,2.5,2709,8712,2022,675900
35,0,4,3.5,2217,436,2008,425000
53,1,5,5.0,2423,3049,2022,1050000
53,1,4,2.0,2108,10019,2020,639000
