Actual,Predicted
459900,488819.58012618334
449900,540588.9671770304
699900,815111.1073444152
285000,232231.80681248236
365000,399396.5277520698
750000,669576.9444283805
450000,647473.0678217168
544990,578494.9971471288
699900,742470.7292139854
520000,556394.1557657504
1600000,1697532.5562401046
375000,366224.0506663398
349900,401408.8924191599
569000,561221.4470159047
240000,255150.48827308306
450000,461495.3181271475
340000,378202.95501078514
454500,478285.9100686606
420000,385958.8523242451
1250000,1403445.9117411082
3750000,2606884.9262180417
524900,516210.93035151804
459900,445396.34763471864
415000,506271.1935297944
609900,652239.841965425
285000,279742.67699335207
350000,361125.4510996144
650000,662857.3737667261
1988995,1328062.1643339854
385000,380314.10636204394
325000,343332.4504141225
419990,447048.11820982385
464591,464582.2506732659
389900,390746.1397754111
961000,694584.2141028484
335000,393436.4183208247
495000,653413.5638830264
1500000,4907058.438633733
225000,287100.963785527
285000,310814.3140355357
600000,485255.30571174546
579000,558615.242794534
469000,448130.1541393077
575000,549728.6287265307
1598900,1140498.9463069702
610000,633297.0069175208
439000,385870.05635720526
459900,449403.2973808526
849900,970287.8740557524
271900,275874.5508282166
715000,687918.6132077166
797629,832186.1711237013
459900,483979.35813685664
479900,517254.63325133047
490000,405221.5649308689
795000,700792.1890326021
1350000,1395352.0890157644
525000,631118.585354138
319000,363995.5580080428
675000,760099.2313164965
449900,551545.4025663545
399000,456195.62859968486
450000,526498.1156240972
485000,439970.4842437518
365000,324257.86581934453
799999,916340.517977031
285000,386196.15441164165
751900,1316756.9684077813
369900,402327.37578093354
428000,465507.7254435102
429900,446027.8198259595
667900,724535.721578647
383900,365467.09270360664
365900,499742.3279332993
515000,505001.95886692783
453000,433690.6876846332
1070000,824627.2342040034
1800000,867932.6560293817
385000,411984.80690868106
1300000,1760326.1312738033
455000,457345.69857484667
499990,566192.4197927435
1327995,2071553.9121632976
295000,219229.52061490342
328900,369418.85213212454
1450000,997252.8224772302
845000,573289.4204340933
484900,506069.42599559086
359900,394808.5876550813
434900,492457.47906498634
2599000,1743901.649918621
649000,655736.3335664626
1899000,1111003.7864359347
520000,503700.63181653863
569900,602748.6353803088
415000,414684.1747989305
1550000,2681636.1439573304
549900,435309.77486142056
439000,502168.6230323691
279990,290206.74684610264
349900,391399.2117264031
910000,979825.1888714613
245000,332582.57548851444
895000,803899.56383155
345000,403031.1489714934
335000,360994.2849094036
980000,1174205.6857184025
379900,382079.9091151544
579000,565699.8400765943
699900,726906.9164913492
875000,987185.1546113446
4800000,2299185.3076450494
310000,345379.3273668084
465000,446069.19546360464
529900,528929.15104341
859950,777866.6865037185
374999,319775.023116264
225000,245228.84207486516
479900,462423.12966754026
400000,324402.72394325794
2400000,1868265.5784364988
699950,692995.2692362125
658900,861144.1979341187
265000,349892.56419875025
545000,556376.024677506
400000,383603.83927090344
495000,586985.5992557926
685000,541475.6737142316
499900,682010.2598471215
541900,602311.0936567024
499500,461179.51098301413
795000,681623.7574648311
520000,706941.0929990319
385000,502384.456789245
685000,1209902.2635114335
420000,484342.8415512995
654990,663738.7858489531
1299000,809939.0876859816
359900,385413.64078567614
256900,279239.84299711604
499900,836043.3482769849
871580,668195.6490650622
379900,346449.1548229593
289900,310855.51681839005
479900,583338.4439301613
395000,307526.3021005745
494800,503280.19993287744
8500000,3722937.446140176
499000,375876.2796029023
372500,376386.58572982234
550000,555913.2447850305
355000,380478.3706591153
392500,429683.78028073546
654000,623065.8853580466
329900,491154.1578124997
307000,343901.53333313816
659900,762232.2224063132
774961,839294.7244898407
599000,691313.6978983445
675000,506072.6151596419
310000,320645.6688683096
499900,421433.7483135599
599900,801798.2549338714
490000,524443.2161707601
459000,491688.505751954
775000,772784.608475516
525000,609191.6131838374
649900,652353.5619407697
397700,443225.8454151259
375000,484654.49048463913
329000,391557.46746829496
625000,583695.0868036335
463000,462809.25924877846
995000,2093879.4773345168
675000,589553.1156673037
239900,306217.77165674925
1250000,1651351.3186998747
5950000,2322358.7825437384
499900,466050.3897363729
651015,681576.621707497
499000,595289.0204485322
480900,487463.96372195997
475000,476800.2397434056
850000,1007773.5965077614
2860000,2628298.248587335
275000,287100.963785527
995000,730322.2500434888
494990,493346.617823659
499900,466047.6698379676
460000,622771.0752943585
1095000,1080120.890857661
390000,348516.75067726016
729000,859910.2320153982
549000,521703.2437617356
364990,648348.2654686031
340000,286774.64074036054
725000,527124.7824309047
419900,432112.6420499332
549750,492205.7953968601
654990,663738.7858489531
549000,593539.0768919649
799000,651428.3809264655
765000,771713.508814079
364000,329153.81331475417
545000,611652.8705254189
414000,497996.19234194624
419000,472091.7238174593
330000,349377.8063336498
432000,449161.2043489601
269000,352407.30962783773
1145000,939612.4195114081
599000,631634.1830310827
699900,655755.1908273589
435000,483981.00101212744
185000,192235.5314870922
419900,378805.9858434958
1100000,1073345.7306346535
434000,560050.3973068972
318000,215312.78518318792
1494000,1038602.2557844925
650000,536835.4728806638
719900,652445.004395315
1499000,887250.3721756737
1995000,4517103.2885249
479500,473501.6364553661
575996,1164053.945749526
650000,526622.703496329
1500000,1789492.0442116484
994900,839294.7244898407
585000,561435.1850869438
315000,360707.9624529338
285000,310855.51681839005
484990,492060.87299404806
480000,459210.5137986908
489000,534098.8234134205
210000,267952.8517715846
614999,773576.0199357616
400000,417766.64639470546
559900,499092.6512575239
405000,443087.1183844995
459900,446610.14789089357
135000,193051.23007509514
379900,853064.4748988331
699900,770448.462341751
535000,639487.1496748086
655000,664258.2954738679
549900,537317.0963020197
350000,348245.88002164
419900,408038.10556958424
609900,579379.5529711664
499000,462784.8255929473
739000,681740.6289513035
393000,428487.2541969198
475000,356260.356965375
775000,624144.6836742575
534900,478379.1701987839
849900,612373.8341055843
599900,545198.4864753205
774000,838842.1458205851
425000,504895.9664393529
485000,477831.31512701174
375000,436204.29626978387
995000,738918.9437917483
525000,542807.8508615055
495000,399610.88164251554
349900,461469.79357215844
469000,434811.2037132741
589900,558059.3027207397
375000,369576.1151573558
433900,480720.65507614135
656000,647072.8415534745
681990,629222.2895270742
585000,520735.4558900186
449900,742404.8240526166
449900,401064.71617731464
640000,598127.1792560469
315000,283173.16478605696
455000,501083.83324953413
772443,1124357.5382274988
425000,407131.8553726377
525000,568225.4796735279
649900,650021.5859401785
1425000,2265169.9836210716
400000,441176.8742824446
830000,842485.8808818844
369000,398389.73995893105
729500,425944.94066328777
565000,687849.0445664601
625000,730904.037368576
299900,391229.65822876146
394000,414088.31269297167
500000,415642.94950014073
360000,305882.3621850213
409900,413134.3473766324
929990,873014.4041972162
799000,760167.5291243066
399000,422685.6072528357
329000,308813.37087185064
750000,860272.0371883084
397000,538157.7736504648
2575000,2343967.649175267
189900,226635.60669745764
540200,688691.5359820822
590000,509785.41322118737
654000,623065.8853580466
1000000,768769.5731972437
524999,499579.3721617437
460000,392804.4032613389
676387,720964.4071632202
650000,683029.1256579341
799999,661439.7804225658
540000,469217.9445257484
395000,398689.63619351166
2800000,1593944.0069798906
529900,523786.7522488491
369000,413221.7349358505
1700000,2536672.0944051207
783500,677270.437149455
375000,504141.0141513367
600000,591916.2794166113
590000,513972.7837403768
429999,378640.28976281406
315000,426219.51983835443
325000,429826.9208076105
779000,858186.81051716
420000,430887.2234861081
346000,476836.12549642846
675000,598383.3618546751
195000,217772.6907867219
599900,679714.4556671998
750000,606675.098762547
1150000,686721.0467589734
435000,431044.23323729355
445000,519826.0427302363
682000,609034.545093788
949900,986127.9524728338
849900,614763.5473230985
489900,525294.9450524066
410000,359676.6472508367
1199900,1019038.1396700699
921111,724889.0028612072
558990,533540.8811213279
625000,710739.2326737969
485000,621551.0926514765
556000,684079.0342821088
729000,698573.4957557328
397800,353297.968821068
699900,792259.3674266
340000,338788.004881051
375000,551654.9693189049
997500,989557.7368968439
489000,494914.21940271964
5150000,3228922.268845616
859900,800725.2356021014
729888,648526.7429639134
474250,449101.67794421414
499000,489336.58402275137
425000,436941.33791143773
1100000,3929808.069113214
554900,587938.6211790857
424900,430927.2403445753
650000,670445.0040746245
5100000,2674064.2358998833
385000,346241.9610019983
1385000,833676.0462882086
790000,978059.566303366
600000,477701.1995858498
1250000,1138949.0834031438
329000,351013.97333290003
1275000,1233762.0576286188
415000,715407.5403111276
419900,306965.6963174168
650000,495311.9144823441
1250000,1183537.6696508126
474900,561376.1112169625
310990,326363.21029519127
550000,465983.28171828436
725000,697962.4254869868
179900,161907.5282671824
418000,464117.5634155639
349900,352746.9939326553
295000,260564.64921512295
464900,427083.1953050189
825000,621182.8391278875
3500000,1762103.9190360513
765000,662710.0991158076
618500,614935.7154991581
695000,572869.7298220609
890000,771039.2737792595
689888,925069.076165147
3675000,3461467.5127657647
475000,374817.3571107515
314900,349739.20466902864
1199500,1958052.4584325056
320000,447958.76437071624
1999999,1408048.8886066286
455000,602491.6172877626
1100000,713484.2419441998
649900,663438.1692177657
1939000,1437499.3261856993
399900,445311.14368772774
810000,960134.898168661
249000,257577.58860459412
775000,555031.9409704736
778000,745623.4509263734
697500,393612.9130748826
1390000,1808268.29906925
589000,684254.2744322023
420000,433771.52964005887
342500,133528.16676170556
434900,489867.2073449679
660000,687071.1349681552
485854,562997.4117646243
725000,732074.2409460946
528000,608379.1704108291
169900,218921.93284266666
424900,404623.0847208697
499000,550903.3944991285
968900,678489.1967439491
345000,500475.1896883127
329900,303592.29217242956
1200000,1111580.0351659313
1349500,1044533.967429414
375000,646408.2664595101
1799999,1528059.1443736015
1210000,1195271.550049362
515000,470627.36604866746
450000,572199.5437671988
575000,575118.8777696588
260000,287424.9276918577
345000,379986.7170023441
575000,490223.5218477797
429500,444925.19535829267
355990,412444.18526509346
610000,648980.347635163
385783,366001.1076365611
529900,498366.7611804508
699999,638174.8647321296
430000,422816.22215892887
480000,385870.05635720526
498134,506384.0422528742
589000,1358521.700055562
650000,755281.0289577546
279900,391796.4556278443
619999,607563.0079489135
408000,386819.21201896673
1185000,876727.4537748627
729900,617729.6232581844
429000,488789.271913368
1150000,1622965.5849742263
599999,337036.2585346968
294990,297757.17825533956
389900,381812.7931025241
320000,300075.08034498995
368500,382789.85727362905
314900,356699.9958930614
805900,747291.2969116531
675000,713191.8751722532
427500,441578.8639460935
840000,991641.8626591071
359899,330644.95129332686
410000,959130.733489446
650000,790544.7749636647
589800,490729.2659315558
409900,453549.10230858345
300000,265548.531726729
535000,507958.9043916845
525000,433211.77976988425
1400000,2350580.482581227
255000,233759.8997054958
420000,471387.79371534794
1086140,1359599.8708664607
664900,621451.4614993623
633900,676127.9735499269
625000,777860.2327503805
59900,267116.90384167177
3950000,2173445.6534191766
710044,724535.721578647
479900,484721.94795137167
724900,829807.55933672
428000,365719.7043619149
950000,2063940.493484424
399900,342155.93536601047
599990,585000.7374503892
464999,430494.9805553114
415000,451681.54051947687
379900,358862.1719819717
329900,340086.9683091447
624900,658659.1613861999
394900,430535.5295225216
619800,647351.0502359145
349900,358857.0710607892
390000,398112.3420979934
430000,489380.4936723593
699000,532137.4219490554
515000,542450.4468202576
523540,516671.65172379883
405000,453777.5018240913
719900,727480.9054834762
1149000,1598669.5898120946
629000,673151.634338331
3500000,3247256.9893566035
546900,613356.1113952748
795000,1184372.628729742
499900,399282.173061763
475000,464213.63171508064
464990,560401.8309530992
385000,352299.87055746693
599000,620911.3169030925
240000,310648.3294843215
519900,444924.18098585313
699000,763604.1482920973
395000,529751.4394656138
530000,499316.00339359586
405000,499838.69597573194
438900,353142.0628411486
390000,391087.004556455
664900,700721.3268066648
355000,381522.9535565366
1300000,853157.3554696045
700000,660383.6105159095
350000,288949.3081359833
434900,507081.8130032122
570000,512746.92112416774
520000,620862.0372223362
2650000,1866288.1462656686
415000,383139.1739882133
570000,535913.3471702342
334900,355943.00826737605
555000,478147.6848474891
565000,574525.6688502161
370000,264624.98683383875
360000,363027.5752071461
499999,601124.6069449685
485000,510488.46140354534
666190,601062.5941213307
480000,500300.94743165566
367000,422313.56440659036
485000,480435.3472616641
797360,702543.3301396485
679900,593127.6255509917
399000,407479.23314874223
590000,767419.2742586843
649999,591387.3785517005
3345000,2668285.9147330257
1275000,1401910.5274586454
650000,864082.5177277618
410000,379648.3279545852
409000,429961.7418397745
725000,594013.4742533792
409900,540682.6364503523
359900,354420.74741935066
665000,559988.938691932
428000,343927.11533583404
205000,210008.36958700276
579900,504063.6240343626
683000,858126.4880452944
550000,591745.2792569292
449900,422008.31900467543
339000,325559.294110071
775000,661055.8701886877
320000,383163.51301572035
320085,331074.9589495893
450000,475629.2865076006
675000,919526.2357970584
550000,852773.3326244411
1150000,936119.0409066263
475000,444525.2908870679
779500,672928.3261554171
315000,331156.59770710894
750000,568353.8410170231
4195000,2949493.2169288434
695000,767069.1079003172
650000,704476.1363293718
349900,308813.37087185064
565000,661328.2956301759
1199900,901524.1724957223
639950,673630.228339062
457076,465685.02992876124
324990,333634.0663969881
815000,225896.93290529423
550000,541426.614104562
414400,443916.5737796451
549900,518052.0255813699
1125000,893950.563059805
759900,609887.8549103531
465000,427961.5565955308
495000,559422.235599778
612900,688908.3842958842
375000,347878.0312193715
809700,582668.4482290265
593000,448735.0578627829
494700,483294.494194282
269900,247807.4192471518
2700000,1219229.8943972928
430000,434285.6627422423
399000,466974.9348313985
999900,953722.8825782593
469900,450974.41319753556
1695000,2342721.221776462
524900,502643.0941930257
304500,341943.67666679877
415000,389349.764256463
479800,610888.9852157604
449900,438268.2641936449
610000,696613.3689356232
465000,555285.284683488
489000,518972.2330842626
399900,395867.2989336124
680000,717548.6791997972
1100000,845174.6542652546
680000,655493.0288761443
320000,376274.0385329786
350000,288660.7616151158
465000,468015.09011762415
480000,451227.2821083858
625000,625305.3684150395
439900,477875.78861233656
449900,365740.0610364774
614900,512437.88224644505
462253,394131.93012591987
499000,531987.0511331178
490000,380990.38431338035
319990,292534.7398530449
554900,425453.52247400477
345000,339709.42616558867
499900,474894.22862159356
271400,275426.36196506355
384990,335542.05685028975
360000,421830.6517235564
370000,523452.06182724773
259900,249382.25219730826
665000,726727.5987318085
645000,708062.4908751711
799900,642770.4788029352
315000,349344.20200693904
439999,508597.0330383435
649900,633919.947467918
550000,460478.5189284573
1690000,1451757.8560543521
295000,260279.74765009884
395000,513057.81129789876
579789,547541.5513987254
519000,525937.67943477
864000,737678.8590631965
429500,351096.2242830201
699900,729073.5091659386
446900,453274.108634637
3950000,2457554.23612905
285000,367058.03288205975
400000,367642.35621770995
339990,411316.79934926395
313500,395903.7406640709
599900,611036.6045565482
1590000,636619.7547092936
415000,396397.516056238
634900,666913.3965693656
975000,1660291.8527234108
1149000,947276.7895916132
560000,732383.9248313964
510000,603739.2438023051
768500,689828.2845776976
330000,287450.79470163793
425000,550531.6421227105
355000,428293.24750913796
279900,336408.93140927074
599000,609953.1748629237
384900,411392.85149849183
2195000,1227598.22939049
210000,264573.0544961968
1150000,757056.9819567264
455000,533075.2114015797
499900,510583.52694077976
630000,680670.0527990897
445000,445655.45931636303
631000,578018.7413317367
339900,330839.65236492484
425000,751119.1819228791
333900,364974.9447195964
514890,500562.10448321357
899900,763172.513938708
500000,482539.8357363867
329900,314745.9606772364
429990,488754.52265713003
399000,341281.40547453886
490000,537889.2055764778
414500,460314.43760123785
425000,569923.4973635523
1275000,874826.352236246
385000,292083.79509088374
700000,579298.4741528607
776000,636807.6574847619
389900,232203.99839849537
599000,488296.25935052097
295000,323390.9379882478
490000,490284.0916070788
842900,634820.8952278527
819900,727185.8702466483
399900,358707.18014123227
355000,392018.8036522657
170000,196252.13022025826
375000,737386.1966564839
574500,584411.7898792974
417500,405763.9130083403
419000,394225.59402821126
539900,588057.39067651
439000,532612.6650445117
1049900,1141599.996776611
295000,296699.2213252327
849000,753631.0674964694
715000,623987.2663754695
414900,437180.2651591067
465000,508388.66659513663
1419900,2040270.451442734
427000,359913.0280546898
3740000,2011762.9177575526
399780,541191.1459290225
309800,298464.7531032575
340000,362238.1134119441
619000,581502.0747995212
650000,510501.7326922539
625000,769309.7184285688
679900,701395.4133019858
578900,602311.0936567024
434900,489329.26238685346
549900,557231.3257833972
1250000,2146863.6332805427
185000,319447.37417776685
425000,577921.3511805647
449000,423129.1049128566
350000,393416.7546893374
305000,348320.0340305696
486800,349932.0100177828
420000,393672.1339985503
270000,260240.8515411499
450000,476545.88807019714
624850,804052.9164554802
489000,451186.8494006805
349900,393162.89056747936
334900,328792.2513757003
610000,687686.5422549405
409000,537574.2820846128
621000,844445.0340952331
255000,278087.59021159995
1317062,1796615.6870411476
699000,616259.3828085501
559000,662926.082224595
497000,828022.2621808526
509900,486248.7136217922
489900,411055.6808224283
935000,1303536.586773973
429000,493846.6982335605
389900,433014.1570861453
740000,767787.5078878776
1150000,1897021.3902163047
465000,379863.64849921374
345000,340325.8812908272
629900,811773.5699582071
489900,524570.6672565172
550000,503099.33829421294
450000,358509.78593023814
375000,410534.1341274047
444900,420114.7982660561
425990,423991.2976914824
369900,335435.80109883944
325000,391951.61376967706
319000,286667.24603764067
409900,452466.95900967513
700000,544219.4799719263
402000,463306.9439421461
629900,637324.1031183613
454900,605800.4042959366
229900,207803.46626425057
799900,714898.6479279991
575000,791110.2067040232
349900,369851.0223022627
1075000,655883.8275047158
519000,542400.795287615
330000,340721.50768045045
725000,548813.6779754267
699900,572595.6744335066
435000,483620.51570844935
480000,516806.83698286745
299999,323349.86335632583
1199900,1134426.2714609187
450000,554285.9069680922
399999,391894.63611978194
375000,507527.8063108475
549900,537679.5343844786
530000,481500.3797550938
638400,630672.0644746618
500000,510125.8994102669
800000,746985.1080973303
619900,613605.5233036919
279000,345121.06420927134
1005967,1518662.6150309923
430000,378202.95501078514
779000,666004.1424721271
460000,444473.32199170033
824900,636089.451144225
619000,542950.1317958474
549999,524989.9732279292
375000,322274.9548434052
509000,583338.4439301613
610465,586296.9221627241
720000,848278.71726979
575000,677925.3110618981
699900,1102651.7343607491
1000000,2404413.454525548
999999,747524.6292103868
334990,335542.05685028975
415000,475172.27750752243
299900,319602.43502437
2791000,2556168.5403848854
759900,743715.7371767863
474900,720812.1670265226
550000,434203.78336902463
379990,483800.12667589326
504916,464475.4778866174
1299900,1075167.6399679016
355000,417766.64639470546
1490000,1406441.3287899257
3500000,2385217.46638249
399000,498486.97101811046
749500,678660.0024136232
589990,733371.0584249812
851349,725462.7217902058
785000,805200.7759670096
2795000,1462856.4533712482
529900,524424.4193147183
1275000,1473131.9965068512
507107,605800.4042959366
439900,496528.74085688515
4796350,3171023.8705217764
435900,701936.9485827654
429900,436178.4776310349
410000,481410.8544227201
430000,420640.8105819417
365000,331742.2962403497
595000,607010.460241637
298000,339067.0556197691
520000,467552.4249788475
725000,573736.6335835968
1495000,1826834.2283614455
634000,590297.1435160337
1675000,798053.8955328652
1256630,1202046.0934364076
399000,684380.5383795851
3400000,1320911.2618998934
525000,521686.20803540037
615000,716445.9342034872
479999,459622.4623586626
605000,476452.51700073766
429990,492060.87299404806
449900,682506.6188745443
1075000,1035295.5086640095
365000,414030.71618319454
1795000,1351267.328817215
644990,578577.5303944316
525000,660848.9966157016
850000,669482.7244683062
345000,413710.36805070785
445500,430831.7249785293
1249000,723174.5928605346
1799000,967876.124933857
387000,476260.9202105387
699000,702851.6647794867
1346400,1103502.8829658325
535000,560149.2774830258
475000,478393.72868319054
410000,432943.34948165657
397000,454239.4982870298
675000,801346.9216048096
399000,352291.719302904
840000,873431.6338865058
269000,273151.0440964788
765000,845430.2589604853
1050000,1083682.8853490362
419990,570638.2090198895
799900,793406.5340204682
269000,260512.21362278913
449900,399307.03299062134
960000,639389.742503434
274900,358857.0710607892
460000,434946.7254866694
649900,620154.2609271824
249000,290443.3566233837
234990,253562.46546355865
465000,465248.93971000565
1150000,1043933.373332565
389999,415405.53367017664
529000,542513.1587934949
485000,426052.23718334164
559999,621065.6155320904
549900,574680.1362631307
425000,489822.9012664879
389900,402715.31274702895
1049900,1033089.0496318074
340000,313397.25506726786
934900,786010.7483754843
695000,671711.6692173656
474250,449101.67794421414
494900,452839.4397781072
679000,867181.9850773675
371000,349020.37263167294
276900,310191.02844441356
729900,584299.2572786228
489900,530695.0144777271
1225000,746649.8219321389
345000,369916.23815587466
449000,480134.83380823897
209900,287100.963785527
638000,648232.9869889496
474900,453274.108634637
455000,450152.4180105746
605000,586487.505288627
284000,328770.5346590425
429900,497716.1991712095
3275000,1915001.3368492543
574990,540778.3014508459
749000,608495.8007397855
465000,424379.47108801553
405000,368455.55961902
550000,578299.7801635172
419900,476582.5462814874
519900,566499.3033310303
362000,352421.5258892893
299900,330551.33864356676
319900,295888.52221821423
475000,444741.77758294856
385000,416226.1139752018
630000,1096299.3153713811
438000,405659.9014857207
489000,564360.721912094
525000,477000.8981040663
419900,398149.5338057757
931111,766846.5624839131
825000,687056.0421610832
725000,846559.0193519077
620000,1098188.2381645627
1395000,1313999.664774333
1100000,1116786.8178246468
539000,539966.7359665158
330000,377959.74059344875
260000,257377.10960790844
775000,552651.7609970158
865000,904469.009186365
454900,363777.8847052156
500000,577852.7207957224
739900,785399.3699221686
349000,391557.46746829496
371490,388618.3987899136
455000,396411.107447554
449900,453256.4544527128
684000,687608.1860436045
400000,452839.4397781072
405000,552674.0008931134
629900,697058.3006500436
356990,345003.5442037478
519900,533474.4101862097
460000,510915.8363641472
459900,427593.75603865756
649900,382310.3677471406
4625037,5161806.242730085
794000,734677.697716999
519000,601181.363618755
539900,456498.06398694427
392500,437061.26151971833
495000,435997.0737697758
589900,606163.1798021373
605000,782138.89461588
640000,600893.620853071
289900,310976.3083521176
285990,297757.17825533956
456900,489871.52861951635
376990,450229.06386004365
695000,669819.1730856017
609900,629564.1280546779
499000,465461.2427643546
449900,452503.63452580635
489500,458706.8780610153
325000,346861.06373956637
469900,495851.6168370378
539900,520333.8380897662
825000,599924.8613492087
500000,573153.0974344088
549999,483890.72447699535
475990,595667.7155229822
459000,420206.82418069
489990,509249.95297592133
465000,467226.14855967776
445000,487979.9964803827
465000,403932.60862900363
575000,495312.4478584065
649000,673117.8136068908
392000,381495.43423918885
439990,538238.8868615599
395000,424590.3863053686
614900,597008.0475291935
800000,907272.6838307703
549000,824028.579240124
609900,664895.9298497401
740000,1067390.3096665794
1099900,969276.5473857621
1245000,1350095.5675298483
379900,335682.8673481271
355000,353330.2838350839
379000,430348.0515063701
799000,829121.2289331042
379900,610261.2343763692
620000,562254.2830037741
515000,506295.63215616177
499000,538864.5049381929
580000,550402.4465742236
625000,797669.5735369797
519990,688669.6869345414
375000,447499.7351033999
365000,421197.6995312576
540000,533815.946611393
510000,504747.8648756743
279900,332836.8631156894
425000,461474.916854067
439900,513135.76736136526
350000,343229.6509297349
1265000,1131314.6342589862
614900,632183.1733263951
1550000,1896579.617390484
7100000,6081348.873284828
759990,664186.6043071051
550000,501668.01047993166
389000,500376.8487615106
729000,587975.3713331666
479000,508900.0367940578
369900,374313.90194466704
499900,586964.8620336452
2945000,2174057.5586397396
289900,333052.59536421497
520000,467254.88880012376
599990,723634.0561510053
799000,499202.4839415985
449900,392829.5020925254
1175000,1065000.3637324392
665000,718099.9756092837
520000,585392.7085248262
1199000,1459684.397520037
250000,344915.63071113365
320000,373224.67530623527
625000,597972.4167628721
118900,172833.09357429174
369900,381746.87508928665
410000,382690.4270912109
589500,493742.42353045143
289900,254161.28329239794
514900,523457.69324101304
549000,581669.1486423811
699900,790420.0695131018
499000,448789.53259822103
649990,602953.3222734261
334900,360787.47438984894
675000,737381.5100990476
497900,492802.23153209814
439990,452058.8352406351
584900,490274.5453863646
775000,778133.7689485722
429000,541286.0654402785
239900,275793.47129081463
1595000,1134212.7567784265
850000,1007773.5965077614
595000,662551.6972358336
499990,487169.8282180308
760000,634812.6710553673
349000,416562.8848181882
513790,518774.6020816647
1150000,1087084.4966819792
275000,305882.3621850213
434900,440779.3064966128
298000,322798.32616527757
799000,659777.3983651898
2295000,1160216.9425573682
719000,790516.3282995238
479000,600450.3858342165
569990,593543.247619206
799900,849317.4394440433
625000,551354.9895105783
665000,776108.9535349966
935000,800348.4709950181
550000,659291.1569533999
1339900,2060957.4840599336
499990,447513.09541742544
449888,597314.6081162737
325000,308891.0980681928
879900,680824.5707056064
380000,431572.13433693047
345000,457613.1182531897
414900,417766.64639470546
185000,207013.94471681543
394000,429520.05657759425
605000,560333.8785784618
385000,353395.5080568997
2275000,2740445.277291237
315000,246580.80769187227
324900,320090.3212147139
759900,646978.78182258
365000,350869.40797642746
680000,620911.3169030925
325000,355012.5981539458
998000,742165.3529833255
599000,553674.358137585
398950,436039.25412953424
400000,435783.9453741801
599900,581260.9261215677
799000,671729.5440234726
375000,400907.3191178738
650000,926664.2484600446
1350000,1283641.7375099275
579000,565554.6530926555
684900,708926.7499805616
409900,507925.0911374129
1950000,1554915.2039365594
409900,416116.5156807993
620000,657556.6095548563
233900,279742.67699335207
533555,798949.4568575512
645000,671361.1225707496
435000,506947.4461988384
509988,471221.2207282646
410000,422208.5494210184
479000,480771.296704844
639900,552573.8159786923
1700000,1152757.1345661653
420000,590437.5156076883
655362,534064.5530779818
700000,739009.142507375
424978,416409.0222457949
714500,680859.7781362348
525000,593546.152507073
469900,399414.14829113387
667900,737654.395810024
499700,687693.187047555
814900,801554.3339064142
379999,412576.53617512353
1000000,1300728.5069379096
599700,588046.1292009412
735000,762357.4558381386
339900,393321.0380124537
480000,536069.7120144004
535000,548988.9441750376
548000,468386.97536388424
610000,642197.7520712995
435000,471017.4217145285
1200000,2064153.0783574993
549900,513169.5404905602
999000,1136387.148950843
479999,499001.04497233435
399000,404958.5025547131
650000,662560.7185929707
581000,591137.9849926524
749900,1057032.4163527042
289900,366290.0444636354
650000,442824.8677652751
609900,652239.841965425
6750000,4930345.338992021
299900,314826.2589606194
439900,452672.16301469353
650000,589240.1323670981
375000,443843.54156597744
1495000,1669063.8237683568
510000,547914.5212238192
512000,444684.87327201955
395000,414458.6605075808
1795000,1377440.158565956
835000,962318.2888429343
295000,394048.26407126436
1099000,944798.3298686775
414900,406702.15627903445
675000,735983.6188904585
498900,573123.3270674705
350000,355012.5981539458
959900,841687.409998873
629900,660021.976303287
369000,361682.61058652855
439000,458115.2957896789
7400000,4946164.935812717
639900,647640.9616713835
899000,869489.7812708289
314500,303303.834390743
599000,595637.6839994235
385000,420547.2713777116
145000,218468.24262692165
699000,761768.7640795405
565000,490218.9297261268
888000,811764.3820966254
550000,548889.4138529567
699900,598264.0850074713
415000,509788.4128884621
689900,597164.9181892868
509900,535557.58621944
339000,388976.5910837755
499900,567945.8578520066
489000,450585.0048656655
385000,339488.6465801119
500000,527958.79153202
400000,420095.03391474485
685000,754901.2723531777
220000,407533.47560094256
479000,522129.6144800861
499900,589801.6282136597
713000,682073.2408221888
639990,515671.8350504901
719000,672656.4691936214
504665,584383.5220922998
474900,447762.5923084488
759950,813178.0926752922
479900,465257.44375061855
454990,595667.7155229822
379900,371812.03371007065
714900,951081.9869293298
722708,581644.0585055945
1850000,1072468.199214803
675000,606303.8297956274
699000,636954.0705109052
471900,448729.19717578206
625000,782077.5350302497
699000,668786.612506289
369000,376163.34419142175
524900,536662.5810234601
1300000,1557238.288876568
535000,532258.3293114236
495000,536282.1700564031
199900,334671.7732988986
599999,683818.2170384615
365000,388548.874138316
1435000,1517417.5550662745
380000,424081.1237055321
665000,513253.47273818275
586211,578494.9971471288
525000,545830.3432921558
450000,681158.1875206819
409900,458150.1097823486
474900,517548.5576370842
420000,457011.8704685301
405000,386336.38383342023
335000,354093.8881191938
459900,640521.3778766253
469000,544362.119503465
649900,669195.8333607757
344900,441141.65088990267
1249900,2908254.362471459
465000,451389.9172929274
395000,349232.65409428993
690000,930530.3977463869
257000,240434.8394099377
449000,483268.90976138826
314897,345665.3389966733
1100000,1283240.0724619164
939000,1171074.8339830916
395000,315432.1459353584
829999,1584196.5875418286
220000,198889.94219846887
